zipcode_label,median_income
ZCTA5 58458,57917
ZCTA5 58460,36500
ZCTA5 58461,45833
ZCTA5 58463,34875
ZCTA5 58464,63125
ZCTA5 58466,59063
ZCTA5 58467,59375
ZCTA5 58472,60250
ZCTA5 58474,64083
ZCTA5 58475,81696
ZCTA5 58476,58750
ZCTA5 58477,66250
ZCTA5 58478,44000
ZCTA5 58479,93125
ZCTA5 58480,82596
ZCTA5 58481,59479
ZCTA5 58482,48611
ZCTA5 58483,46250
ZCTA5 58484,-
ZCTA5 58486,80625
ZCTA5 58487,61875
ZCTA5 58488,65625
ZCTA5 58490,63036
ZCTA5 58492,54097
ZCTA5 58494,44750
ZCTA5 58495,50000
ZCTA5 58496,47500
ZCTA5 58497,66833
ZCTA5 58501,59679
ZCTA5 58503,82291
ZCTA5 58504,66070
ZCTA5 58505,-
ZCTA5 58520,51875
ZCTA5 58521,91667
ZCTA5 58523,83629
ZCTA5 58524,38750
ZCTA5 58528,32500
ZCTA5 58529,44688
ZCTA5 58530,68125
ZCTA5 58531,68456
ZCTA5 58532,58125
ZCTA5 58533,42667
ZCTA5 58535,64318
ZCTA5 58538,41250
ZCTA5 58540,63088
ZCTA5 58541,62500
ZCTA5 58542,53125
ZCTA5 58544,47500
ZCTA5 58545,82972
ZCTA5 58549,52083
ZCTA5 58552,45938
ZCTA5 58554,65975
ZCTA5 58558,78750
ZCTA5 58559,59688
ZCTA5 58560,53333
ZCTA5 58561,59635
ZCTA5 58562,75000
ZCTA5 58563,67500
ZCTA5 58564,-
ZCTA5 58565,44583
ZCTA5 58566,69375
ZCTA5 58568,44167
ZCTA5 58569,80556
ZCTA5 58570,67692
ZCTA5 58571,62500
ZCTA5 58572,54583
ZCTA5 58573,44722
ZCTA5 58575,49000
ZCTA5 58576,63571
ZCTA5 58577,72297
ZCTA5 58579,77679
ZCTA5 58580,83625
ZCTA5 58581,50536
ZCTA5 58601,79611
ZCTA5 58620,63750
ZCTA5 58621,39100
ZCTA5 58622,71042
ZCTA5 58623,64133
ZCTA5 58625,51250
ZCTA5 58626,52083
ZCTA5 58627,53125
ZCTA5 58630,46493
ZCTA5 58631,55000
ZCTA5 58632,36042
ZCTA5 58634,93571
ZCTA5 58636,65313
ZCTA5 58638,69375
ZCTA5 58639,56389
ZCTA5 58640,67358
ZCTA5 58641,39400
ZCTA5 58642,87411
ZCTA5 58643,36429
ZCTA5 58645,90833
ZCTA5 58646,50699
ZCTA5 58647,66310
ZCTA5 58649,47153
ZCTA5 58650,61250
ZCTA5 58651,82031
ZCTA5 58652,82188
ZCTA5 58653,85321
ZCTA5 58654,66875
ZCTA5 58655,90313
ZCTA5 58656,64643
ZCTA5 58701,64973
ZCTA5 58702,-
ZCTA5 58703,65005
ZCTA5 58704,46844
ZCTA5 58705,-
ZCTA5 58707,-
ZCTA5 58710,61458
ZCTA5 58711,-
ZCTA5 58712,29323
ZCTA5 58713,73500
ZCTA5 58716,39375
ZCTA5 58718,64821
ZCTA5 58721,73056
ZCTA5 58722,95395
ZCTA5 58723,40938
ZCTA5 58725,62212
ZCTA5 58727,49375
ZCTA5 58730,51319
ZCTA5 58731,65000
ZCTA5 58733,82083
ZCTA5 58734,78750
ZCTA5 58735,90493
ZCTA5 58736,51250
ZCTA5 58737,58750
ZCTA5 58740,73618
ZCTA5 58741,60417
ZCTA5 58744,71875
ZCTA5 58746,62448
ZCTA5 58748,76250
ZCTA5 58750,86250
ZCTA5 58752,79000
ZCTA5 58755,60833
ZCTA5 58756,44063
ZCTA5 58757,38036
ZCTA5 58758,68750
ZCTA5 58759,69000
ZCTA5 58760,59375
ZCTA5 58761,65000
ZCTA5 58762,81250
ZCTA5 58763,68650
ZCTA5 58765,53646
ZCTA5 58768,95625
ZCTA5 58769,47917
ZCTA5 58770,81333
ZCTA5 58771,71563
ZCTA5 58772,67250
ZCTA5 58773,73625
ZCTA5 58775,50893
ZCTA5 58776,48500
ZCTA5 58778,66042
ZCTA5 58779,51591
ZCTA5 58781,83250
ZCTA5 58782,67143
ZCTA5 58783,48438
ZCTA5 58784,67813
ZCTA5 58785,76324
ZCTA5 58787,61250
ZCTA5 58788,64306
ZCTA5 58789,61719
ZCTA5 58790,62656
ZCTA5 58792,86250
ZCTA5 58793,50769
ZCTA5 58794,-
ZCTA5 58795,68750
ZCTA5 58801,91679
ZCTA5 58830,-
ZCTA5 58831,86000
ZCTA5 58833,19886
ZCTA5 58835,113125
ZCTA5 58838,76964
ZCTA5 58843,101071
ZCTA5 58844,-
ZCTA5 58845,50938
ZCTA5 58847,100192
ZCTA5 58849,72614
ZCTA5 58852,79453
ZCTA5 58853,51667
ZCTA5 58854,83155
ZCTA5 58856,122083
ZCTA5 59001,56719
ZCTA5 59002,43125
ZCTA5 59003,43393
ZCTA5 59006,44231
ZCTA5 59007,58594
ZCTA5 59008,50694
ZCTA5 59010,51250
ZCTA5 59011,48787
ZCTA5 59012,46538
ZCTA5 59013,103654
ZCTA5 59014,60685
ZCTA5 59015,78125
ZCTA5 59016,53229
ZCTA5 59018,49375
ZCTA5 59019,60873
ZCTA5 59020,45625
ZCTA5 59022,44500
ZCTA5 59024,50263
ZCTA5 59025,76250
ZCTA5 59026,35833
ZCTA5 59027,41522
ZCTA5 59028,52000
ZCTA5 59029,54028
ZCTA5 59030,55313
ZCTA5 59031,47679
ZCTA5 59032,38750
ZCTA5 59033,56250
ZCTA5 59034,46930
ZCTA5 59035,32344
ZCTA5 59036,40938
ZCTA5 59037,72547
ZCTA5 59038,44375
ZCTA5 59039,31875
ZCTA5 59041,57917
ZCTA5 59043,37411
ZCTA5 59044,59557
ZCTA5 59046,37500
ZCTA5 59047,42998
ZCTA5 59050,44219
ZCTA5 59052,66042
ZCTA5 59053,46563
ZCTA5 59054,31750
ZCTA5 59055,46875
ZCTA5 59057,49911
ZCTA5 59058,-
ZCTA5 59059,40833
ZCTA5 59061,70625
ZCTA5 59062,-
ZCTA5 59063,72596
ZCTA5 59064,-
ZCTA5 59065,-
ZCTA5 59066,37917
ZCTA5 59067,57031
ZCTA5 59068,50268
ZCTA5 59069,53750
ZCTA5 59070,66359
ZCTA5 59071,104000
ZCTA5 59072,37938
ZCTA5 59074,48750
ZCTA5 59075,-
ZCTA5 59076,41875
ZCTA5 59077,115208
ZCTA5 59078,36250
ZCTA5 59079,74750
ZCTA5 59081,-
ZCTA5 59082,27321
ZCTA5 59085,22250
ZCTA5 59086,51250
ZCTA5 59087,42000
ZCTA5 59088,54808
ZCTA5 59089,43750
ZCTA5 59101,47969
ZCTA5 59102,54678
ZCTA5 59105,65768
ZCTA5 59106,82631
ZCTA5 59201,40820
ZCTA5 59211,56042
ZCTA5 59212,70714
ZCTA5 59213,23929
ZCTA5 59214,45694
ZCTA5 59215,45370
ZCTA5 59217,102792
ZCTA5 59218,78636
ZCTA5 59219,40000
ZCTA5 59221,56765
ZCTA5 59222,51818
ZCTA5 59223,75682
ZCTA5 59225,38000
ZCTA5 59226,56250
ZCTA5 59230,60586
ZCTA5 59231,62000
ZCTA5 59240,45500
ZCTA5 59241,39500
ZCTA5 59242,133750
ZCTA5 59243,53125
ZCTA5 59244,57500
ZCTA5 59247,52188
ZCTA5 59248,57917
ZCTA5 59250,34444
ZCTA5 59252,-
ZCTA5 59253,50417
ZCTA5 59254,50769
ZCTA5 59255,24441
ZCTA5 59256,-
ZCTA5 59257,-
ZCTA5 59258,42083
ZCTA5 59259,52679
ZCTA5 59260,74063
ZCTA5 59261,46354
ZCTA5 59262,66406
ZCTA5 59263,55469
ZCTA5 59270,67190
ZCTA5 59274,37125
ZCTA5 59275,49821
ZCTA5 59276,-
ZCTA5 59301,53098
ZCTA5 59311,46750
ZCTA5 59312,-
ZCTA5 59313,61563
ZCTA5 59314,61786
ZCTA5 59315,75000
ZCTA5 59317,53536
ZCTA5 59318,49375
ZCTA5 59322,33125
ZCTA5 59323,85833
ZCTA5 59324,41736
ZCTA5 59326,33667
ZCTA5 59327,51842
ZCTA5 59330,60354
ZCTA5 59332,52500
ZCTA5 59333,-
ZCTA5 59336,61250
ZCTA5 59337,46125
ZCTA5 59338,-
ZCTA5 59339,47188
ZCTA5 59343,34853
ZCTA5 59344,46484
ZCTA5 59347,43750
ZCTA5 59349,51600
ZCTA5 59351,40417
ZCTA5 59353,47132
ZCTA5 59354,-
ZCTA5 59401,37724
ZCTA5 59404,60746
ZCTA5 59405,42756
ZCTA5 59410,47625
ZCTA5 59411,19758
ZCTA5 59412,51250
ZCTA5 59414,29427
ZCTA5 59416,62143
ZCTA5 59417,22767
ZCTA5 59418,-
ZCTA5 59419,41875
ZCTA5 59420,73333
ZCTA5 59421,47898
ZCTA5 59422,41713
ZCTA5 59424,63333
ZCTA5 59425,43854
ZCTA5 59427,40704
ZCTA5 59430,47500
ZCTA5 59432,39688
ZCTA5 59433,48472
ZCTA5 59434,32411
ZCTA5 59436,59167
ZCTA5 59440,17857
ZCTA5 59441,-
ZCTA5 59442,42530
ZCTA5 59443,48571
ZCTA5 59444,40268
ZCTA5 59446,40938
ZCTA5 59447,36250
ZCTA5 59448,27788
ZCTA5 59450,47188
ZCTA5 59451,62500
ZCTA5 59452,52031
ZCTA5 59453,35000
ZCTA5 59454,27500
ZCTA5 59456,-
ZCTA5 59457,46646
ZCTA5 59460,30781
ZCTA5 59461,-
ZCTA5 59462,30179
ZCTA5 59463,55441
ZCTA5 59464,50313
ZCTA5 59465,33750
ZCTA5 59466,50625
ZCTA5 59467,53750
ZCTA5 59468,56563
ZCTA5 59469,45000
ZCTA5 59471,47500
ZCTA5 59472,48472
ZCTA5 59474,45391
ZCTA5 59477,46458
ZCTA5 59479,48984
ZCTA5 59480,68854
ZCTA5 59482,73393
ZCTA5 59483,68036
ZCTA5 59484,98333
ZCTA5 59485,63929
ZCTA5 59486,47016
ZCTA5 59487,55417
ZCTA5 59489,64375
ZCTA5 59501,45668
ZCTA5 59520,42632
ZCTA5 59521,30449
ZCTA5 59522,44286
ZCTA5 59523,39000
ZCTA5 59524,39375
ZCTA5 59525,33889
ZCTA5 59526,32930
ZCTA5 59527,27734
ZCTA5 59528,50000
ZCTA5 59529,41250
ZCTA5 59530,31731
ZCTA5 59531,62692
ZCTA5 59532,49583
ZCTA5 59535,25625
ZCTA5 59537,49167
ZCTA5 59538,43313
ZCTA5 59540,60694
ZCTA5 59542,32143
ZCTA5 59544,37708
ZCTA5 59545,-
ZCTA5 59546,11771
ZCTA5 59547,59375
ZCTA5 59601,54936
ZCTA5 59602,69667
ZCTA5 59631,38438
ZCTA5 59632,48333
ZCTA5 59633,68393
ZCTA5 59634,89755
ZCTA5 59635,61086
ZCTA5 59636,-
ZCTA5 59638,68750
ZCTA5 59639,36250
ZCTA5 59640,53214
ZCTA5 59642,43625
ZCTA5 59643,39333
ZCTA5 59644,52201
ZCTA5 59645,38864
ZCTA5 59647,-
ZCTA5 59648,56250
ZCTA5 59701,39664
ZCTA5 59703,83125
ZCTA5 59710,46250
ZCTA5 59711,41814
ZCTA5 59713,38182
ZCTA5 59714,66028
ZCTA5 59715,53649
ZCTA5 59716,83837
ZCTA5 59718,60578
ZCTA5 59720,-
ZCTA5 59721,61500
ZCTA5 59722,44011
ZCTA5 59724,46563
ZCTA5 59725,43323
ZCTA5 59727,54125
ZCTA5 59728,55833
ZCTA5 59729,50417
ZCTA5 59730,60972
ZCTA5 59731,38500
ZCTA5 59732,56667
ZCTA5 59733,68750
ZCTA5 59735,38182
ZCTA5 59736,48393
ZCTA5 59739,33500
ZCTA5 59740,29554
ZCTA5 59741,62099
ZCTA5 59743,44375
ZCTA5 59745,-
ZCTA5 59746,52000
ZCTA5 59747,45000
ZCTA5 59748,48393
ZCTA5 59749,50341
ZCTA5 59750,50521
ZCTA5 59751,31607
ZCTA5 59752,58224
ZCTA5 59754,51319
ZCTA5 59755,32188
ZCTA5 59756,-
ZCTA5 59758,35132
ZCTA5 59759,49435
ZCTA5 59760,50313
ZCTA5 59761,60875
ZCTA5 59762,48646
ZCTA5 59801,36606
ZCTA5 59802,41039
ZCTA5 59803,68183
ZCTA5 59804,60094
ZCTA5 59808,56084
ZCTA5 59820,47670
ZCTA5 59821,44844
ZCTA5 59823,53667
ZCTA5 59824,53214
ZCTA5 59825,49779
ZCTA5 59826,46250
ZCTA5 59827,34583
ZCTA5 59828,55517
ZCTA5 59829,37316
ZCTA5 59830,-
ZCTA5 59831,26944
ZCTA5 59832,49625
ZCTA5 59833,61167
ZCTA5 59834,63750
ZCTA5 59837,61250
ZCTA5 59840,37382
ZCTA5 59841,39286
ZCTA5 59842,-
ZCTA5 59843,37115
ZCTA5 59844,43125
ZCTA5 59845,24393
ZCTA5 59846,60078
ZCTA5 59847,57031
ZCTA5 59848,45313
ZCTA5 59851,-
ZCTA5 59853,35833
ZCTA5 59854,41250
ZCTA5 59855,26731
ZCTA5 59856,34519
ZCTA5 59858,50109
ZCTA5 59859,40417
ZCTA5 59860,40764
ZCTA5 59863,8882
ZCTA5 59864,42283
ZCTA5 59865,36667
ZCTA5 59866,32333
ZCTA5 59867,93214
ZCTA5 59868,46167
ZCTA5 59870,52177
ZCTA5 59871,-
ZCTA5 59872,40250
ZCTA5 59873,31895
ZCTA5 59874,46591
ZCTA5 59875,32074
ZCTA5 59901,50789
ZCTA5 59910,40714
ZCTA5 59911,59861
ZCTA5 59912,48481
ZCTA5 59913,-
ZCTA5 59914,58125
ZCTA5 59915,30441
ZCTA5 59916,42500
ZCTA5 59917,32962
ZCTA5 59918,46085
ZCTA5 59919,-
ZCTA5 59920,51250
ZCTA5 59922,60089
ZCTA5 59923,37685
ZCTA5 59925,52917
ZCTA5 59926,19556
ZCTA5 59927,52083
ZCTA5 59928,51184
ZCTA5 59929,72697
ZCTA5 59930,31905
ZCTA5 59931,56726
ZCTA5 59932,60361
ZCTA5 59933,-
ZCTA5 59934,35795
ZCTA5 59935,36536
ZCTA5 59936,48472
ZCTA5 59937,57965
ZCTA5 60002,76694
ZCTA5 60004,90000
ZCTA5 60005,78053
ZCTA5 60007,73026
ZCTA5 60008,63358
ZCTA5 60010,130748
ZCTA5 60012,128844
ZCTA5 60013,98459
ZCTA5 60014,84478
ZCTA5 60015,141268
ZCTA5 60016,63829
ZCTA5 60018,59758
ZCTA5 60020,54026
ZCTA5 60021,101182
ZCTA5 60022,204118
ZCTA5 60025,92410
ZCTA5 60026,106283
ZCTA5 60029,167813
ZCTA5 60030,83680
ZCTA5 60031,87828
ZCTA5 60033,56329
ZCTA5 60034,59732
ZCTA5 60035,137413
ZCTA5 60040,55427
ZCTA5 60041,61023
ZCTA5 60042,73257
ZCTA5 60043,203750
ZCTA5 60044,105331
ZCTA5 60045,176108
ZCTA5 60046,89592
ZCTA5 60047,132803
ZCTA5 60048,128657
ZCTA5 60050,66771
ZCTA5 60051,79741
ZCTA5 60053,79978
ZCTA5 60056,71064
ZCTA5 60060,89214
ZCTA5 60061,98803
ZCTA5 60062,106197
ZCTA5 60064,34840
ZCTA5 60067,97549
ZCTA5 60068,98219
ZCTA5 60069,101273
ZCTA5 60070,60970
ZCTA5 60071,58902
ZCTA5 60072,113929
ZCTA5 60073,68991
ZCTA5 60074,66774
ZCTA5 60076,74964
ZCTA5 60077,60381
ZCTA5 60081,90917
ZCTA5 60083,92522
ZCTA5 60084,77105
ZCTA5 60085,43370
ZCTA5 60087,56920
ZCTA5 60088,53333
ZCTA5 60089,106630
ZCTA5 60090,62478
ZCTA5 60091,148462
ZCTA5 60093,173919
ZCTA5 60096,83267
ZCTA5 60097,64688
ZCTA5 60098,63864
ZCTA5 60099,50652
ZCTA5 60101,59411
ZCTA5 60102,101946
ZCTA5 60103,100994
ZCTA5 60104,55471
ZCTA5 60106,62604
ZCTA5 60107,80421
ZCTA5 60108,79126
ZCTA5 60109,74688
ZCTA5 60110,61287
ZCTA5 60111,-
ZCTA5 60112,65825
ZCTA5 60113,56250
ZCTA5 60115,41539
ZCTA5 60118,86307
ZCTA5 60119,99923
ZCTA5 60120,55603
ZCTA5 60123,59952
ZCTA5 60124,103466
ZCTA5 60126,103454
ZCTA5 60129,67500
ZCTA5 60130,55359
ZCTA5 60131,60163
ZCTA5 60133,70550
ZCTA5 60134,110691
ZCTA5 60135,62695
ZCTA5 60136,105087
ZCTA5 60137,103217
ZCTA5 60139,62697
ZCTA5 60140,86767
ZCTA5 60141,-
ZCTA5 60142,77101
ZCTA5 60143,87117
ZCTA5 60144,64583
ZCTA5 60145,80188
ZCTA5 60146,59240
ZCTA5 60148,75250
ZCTA5 60150,64464
ZCTA5 60151,82269
ZCTA5 60152,78936
ZCTA5 60153,47538
ZCTA5 60154,76408
ZCTA5 60155,53100
ZCTA5 60156,87647
ZCTA5 60157,101875
ZCTA5 60160,47759
ZCTA5 60162,52367
ZCTA5 60163,68750
ZCTA5 60164,56738
ZCTA5 60165,41512
ZCTA5 60169,72002
ZCTA5 60171,46910
ZCTA5 60172,81172
ZCTA5 60173,79024
ZCTA5 60174,81667
ZCTA5 60175,138006
ZCTA5 60176,55999
ZCTA5 60177,89500
ZCTA5 60178,73672
ZCTA5 60180,52500
ZCTA5 60181,70276
ZCTA5 60184,132989
ZCTA5 60185,75093
ZCTA5 60187,97343
ZCTA5 60188,78738
ZCTA5 60189,95787
ZCTA5 60190,104468
ZCTA5 60191,67329
ZCTA5 60192,122892
ZCTA5 60193,78995
ZCTA5 60194,73538
ZCTA5 60195,82755
ZCTA5 60201,75401
ZCTA5 60202,74532
ZCTA5 60203,110950
ZCTA5 60301,74632
ZCTA5 60302,83145
ZCTA5 60304,100842
ZCTA5 60305,106947
ZCTA5 60401,64684
ZCTA5 60402,60045
ZCTA5 60403,54083
ZCTA5 60404,97959
ZCTA5 60406,40765
ZCTA5 60407,59537
ZCTA5 60408,63372
ZCTA5 60409,42429
ZCTA5 60410,87020
ZCTA5 60411,43378
ZCTA5 60415,44221
ZCTA5 60416,71154
ZCTA5 60417,67452
ZCTA5 60419,44039
ZCTA5 60420,58676
ZCTA5 60421,80156
ZCTA5 60422,103023
ZCTA5 60423,100098
ZCTA5 60424,57031
ZCTA5 60425,54760
ZCTA5 60426,25705
ZCTA5 60428,35807
ZCTA5 60429,54420
ZCTA5 60430,72715
ZCTA5 60431,90903
ZCTA5 60432,38191
ZCTA5 60433,45792
ZCTA5 60435,52102
ZCTA5 60436,53409
ZCTA5 60437,41429
ZCTA5 60438,48054
ZCTA5 60439,91235
ZCTA5 60440,72403
ZCTA5 60441,75175
ZCTA5 60442,91702
ZCTA5 60443,77925
ZCTA5 60444,73875
ZCTA5 60445,58036
ZCTA5 60446,72739
ZCTA5 60447,78516
ZCTA5 60448,100265
ZCTA5 60449,83095
ZCTA5 60450,66495
ZCTA5 60451,105146
ZCTA5 60452,73356
ZCTA5 60453,61398
ZCTA5 60455,54075
ZCTA5 60456,45926
ZCTA5 60457,63865
ZCTA5 60458,47411
ZCTA5 60459,55960
ZCTA5 60460,61635
ZCTA5 60461,98449
ZCTA5 60462,82986
ZCTA5 60463,80401
ZCTA5 60464,78486
ZCTA5 60465,57956
ZCTA5 60466,50535
ZCTA5 60467,96474
ZCTA5 60468,81595
ZCTA5 60469,37885
ZCTA5 60470,78542
ZCTA5 60471,50896
ZCTA5 60472,30064
ZCTA5 60473,61353
ZCTA5 60474,66094
ZCTA5 60475,44846
ZCTA5 60476,56171
ZCTA5 60477,65183
ZCTA5 60478,57358
ZCTA5 60479,75625
ZCTA5 60480,86010
ZCTA5 60481,59145
ZCTA5 60482,52050
ZCTA5 60484,49562
ZCTA5 60487,99455
ZCTA5 60490,116943
ZCTA5 60491,96600
ZCTA5 60501,50088
ZCTA5 60502,109764
ZCTA5 60503,106706
ZCTA5 60504,77507
ZCTA5 60505,47929
ZCTA5 60506,60988
ZCTA5 60510,93750
ZCTA5 60511,93064
ZCTA5 60512,57927
ZCTA5 60513,78380
ZCTA5 60514,103886
ZCTA5 60515,83694
ZCTA5 60516,87513
ZCTA5 60517,79986
ZCTA5 60518,55602
ZCTA5 60519,-
ZCTA5 60520,70161
ZCTA5 60521,166936
ZCTA5 60523,101182
ZCTA5 60525,79926
ZCTA5 60526,90322
ZCTA5 60527,85955
ZCTA5 60530,58438
ZCTA5 60531,67536
ZCTA5 60532,80914
ZCTA5 60534,47409
ZCTA5 60536,61250
ZCTA5 60537,66250
ZCTA5 60538,76232
ZCTA5 60539,-
ZCTA5 60540,112360
ZCTA5 60541,81382
ZCTA5 60542,83702
ZCTA5 60543,98610
ZCTA5 60544,73710
ZCTA5 60545,65138
ZCTA5 60546,74707
ZCTA5 60548,66911
ZCTA5 60549,-
ZCTA5 60550,54837
ZCTA5 60551,66188
ZCTA5 60552,77500
ZCTA5 60553,68958
ZCTA5 60554,106182
ZCTA5 60555,84960
ZCTA5 60556,72340
ZCTA5 60557,-
ZCTA5 60558,150880
ZCTA5 60559,63044
ZCTA5 60560,98665
ZCTA5 60561,86610
ZCTA5 60563,84040
ZCTA5 60564,143084
ZCTA5 60565,124716
ZCTA5 60585,125967
ZCTA5 60586,95638
ZCTA5 60601,110215
ZCTA5 60602,115774
ZCTA5 60603,140114
ZCTA5 60604,114565
ZCTA5 60605,107811
ZCTA5 60606,139179
ZCTA5 60607,92240
ZCTA5 60608,41226
ZCTA5 60609,33959
ZCTA5 60610,81576
ZCTA5 60611,96040
ZCTA5 60612,38756
ZCTA5 60613,79565
ZCTA5 60614,100116
ZCTA5 60615,41679
ZCTA5 60616,46340
ZCTA5 60617,38417
ZCTA5 60618,66246
ZCTA5 60619,32558
ZCTA5 60620,33304
ZCTA5 60621,19845
ZCTA5 60622,87143
ZCTA5 60623,31445
ZCTA5 60624,22467
ZCTA5 60625,63106
ZCTA5 60626,39163
ZCTA5 60628,38206
ZCTA5 60629,41856
ZCTA5 60630,70122
ZCTA5 60631,82226
ZCTA5 60632,42335
ZCTA5 60633,50164
ZCTA5 60634,62223
ZCTA5 60636,27573
ZCTA5 60637,28024
ZCTA5 60638,67045
ZCTA5 60639,41307
ZCTA5 60640,50488
ZCTA5 60641,56488
ZCTA5 60642,92797
ZCTA5 60643,59488
ZCTA5 60644,27617
ZCTA5 60645,50589
ZCTA5 60646,86534
ZCTA5 60647,68223
ZCTA5 60649,24941
ZCTA5 60651,36283
ZCTA5 60652,65770
ZCTA5 60653,28411
ZCTA5 60654,104629
ZCTA5 60655,94524
ZCTA5 60656,60575
ZCTA5 60657,88708
ZCTA5 60659,50554
ZCTA5 60660,45442
ZCTA5 60661,104714
ZCTA5 60706,58809
ZCTA5 60707,55566
ZCTA5 60712,93226
ZCTA5 60714,58298
ZCTA5 60803,51439
ZCTA5 60804,44110
ZCTA5 60805,67482
ZCTA5 60827,31008
ZCTA5 60901,45542
ZCTA5 60910,50764
ZCTA5 60911,61938
ZCTA5 60912,36563
ZCTA5 60913,66800
ZCTA5 60914,65924
ZCTA5 60915,55789
ZCTA5 60917,75388
ZCTA5 60918,57667
ZCTA5 60919,65167
ZCTA5 60920,44444
ZCTA5 60921,39500
ZCTA5 60922,63641
ZCTA5 60924,52951
ZCTA5 60926,-
ZCTA5 60927,56705
ZCTA5 60928,52500
ZCTA5 60929,51500
ZCTA5 60930,63250
ZCTA5 60931,61458
ZCTA5 60932,102875
ZCTA5 60933,55417
ZCTA5 60934,32500
ZCTA5 60935,70052
ZCTA5 60936,43929
ZCTA5 60938,52432
ZCTA5 60940,70965
ZCTA5 60941,70500
ZCTA5 60942,42298
ZCTA5 60945,49844
ZCTA5 60946,64167
ZCTA5 60948,73239
ZCTA5 60949,46750
ZCTA5 60950,60625
ZCTA5 60951,69659
ZCTA5 60952,53636
ZCTA5 60953,46161
ZCTA5 60954,62670
ZCTA5 60955,50650
ZCTA5 60957,53186
ZCTA5 60958,26607
ZCTA5 60959,53828
ZCTA5 60960,50000
ZCTA5 60961,68409
ZCTA5 60962,40865
ZCTA5 60963,51549
ZCTA5 60964,55625
ZCTA5 60966,39496
ZCTA5 60968,55000
ZCTA5 60969,65625
ZCTA5 60970,38290
ZCTA5 60973,55550
ZCTA5 60974,43333
ZCTA5 61001,53333
ZCTA5 61006,54808
ZCTA5 61007,54063
ZCTA5 61008,58654
ZCTA5 61010,73333
ZCTA5 61011,94271
ZCTA5 61012,59152
ZCTA5 61013,57222
ZCTA5 61014,53333
ZCTA5 61015,79318
ZCTA5 61016,68828
ZCTA5 61018,50893
ZCTA5 61019,63047
ZCTA5 61020,68878
ZCTA5 61021,60627
ZCTA5 61024,52294
ZCTA5 61025,64055
ZCTA5 61027,-
ZCTA5 61028,48487
ZCTA5 61030,51346
ZCTA5 61031,57019
ZCTA5 61032,40698
ZCTA5 61036,58750
ZCTA5 61037,77434
ZCTA5 61038,75541
ZCTA5 61039,56875
ZCTA5 61041,44688
ZCTA5 61042,47500
ZCTA5 61043,50000
ZCTA5 61044,70625
ZCTA5 61046,58301
ZCTA5 61047,57541
ZCTA5 61048,53598
ZCTA5 61049,62143
ZCTA5 61050,50481
ZCTA5 61051,59643
ZCTA5 61052,50714
ZCTA5 61053,47875
ZCTA5 61054,53147
ZCTA5 61057,62000
ZCTA5 61059,49375
ZCTA5 61060,48571
ZCTA5 61061,57278
ZCTA5 61062,73158
ZCTA5 61063,67396
ZCTA5 61064,53625
ZCTA5 61065,66434
ZCTA5 61067,56050
ZCTA5 61068,51002
ZCTA5 61070,50938
ZCTA5 61071,48510
ZCTA5 61072,78340
ZCTA5 61073,83167
ZCTA5 61074,41194
ZCTA5 61075,64423
ZCTA5 61077,-
ZCTA5 61078,42604
ZCTA5 61079,47917
ZCTA5 61080,63337
ZCTA5 61081,52192
ZCTA5 61084,69135
ZCTA5 61085,46047
ZCTA5 61087,47917
ZCTA5 61088,83269
ZCTA5 61089,63875
ZCTA5 61091,-
ZCTA5 61101,31878
ZCTA5 61102,37292
ZCTA5 61103,36623
ZCTA5 61104,27570
ZCTA5 61107,59984
ZCTA5 61108,51650
ZCTA5 61109,47297
ZCTA5 61111,51970
ZCTA5 61112,-
ZCTA5 61114,70537
ZCTA5 61115,56110
ZCTA5 61201,45074
ZCTA5 61230,49167
ZCTA5 61231,49433
ZCTA5 61232,70750
ZCTA5 61234,56188
ZCTA5 61235,55114
ZCTA5 61236,58125
ZCTA5 61238,59107
ZCTA5 61239,30685
ZCTA5 61240,72228
ZCTA5 61241,64364
ZCTA5 61242,69688
ZCTA5 61243,66625
ZCTA5 61244,46846
ZCTA5 61250,64250
ZCTA5 61251,82639
ZCTA5 61252,56220
ZCTA5 61254,66824
ZCTA5 61256,71765
ZCTA5 61257,57321
ZCTA5 61258,36985
ZCTA5 61259,67656
ZCTA5 61260,45938
ZCTA5 61261,44375
ZCTA5 61262,69167
ZCTA5 61263,57500
ZCTA5 61264,54413
ZCTA5 61265,52005
ZCTA5 61270,55114
ZCTA5 61272,54545
ZCTA5 61273,70114
ZCTA5 61274,64167
ZCTA5 61275,66250
ZCTA5 61276,59375
ZCTA5 61277,55192
ZCTA5 61278,64250
ZCTA5 61279,52500
ZCTA5 61281,72366
ZCTA5 61282,48373
ZCTA5 61283,55595
ZCTA5 61284,71042
ZCTA5 61285,55694
ZCTA5 61301,44562
ZCTA5 61310,52008
ZCTA5 61311,55167
ZCTA5 61312,73750
ZCTA5 61313,61250
ZCTA5 61314,42763
ZCTA5 61315,45417
ZCTA5 61316,65714
ZCTA5 61317,50893
ZCTA5 61318,56071
ZCTA5 61319,65875
ZCTA5 61320,53125
ZCTA5 61321,55000
ZCTA5 61322,41085
ZCTA5 61323,-
ZCTA5 61324,75972
ZCTA5 61325,75000
ZCTA5 61326,61786
ZCTA5 61327,69250
ZCTA5 61328,-
ZCTA5 61329,65809
ZCTA5 61330,75170
ZCTA5 61331,-
ZCTA5 61332,53750
ZCTA5 61333,58333
