,Longitude,Latitude
16055,-80.17,25.95
16057,-97.74,30.28
16058,-117.67,33.6
16060,-110.97,32.29
16061,-118.26,34.05
16065,-113.59,37.11
16066,-78.38,35.65
16069,-87.97,44.48
16070,-77.58,43.2
16072,-118.17,34.0
16073,-83.67,41.62
16074,-118.61,34.19
16076,-73.49,41.47
16078,-83.07,40.05
16080,-121.75,38.01
16082,-84.44,33.64
16083,-115.17,36.05
16087,-84.17,34.16
16089,-77.65,37.5
16090,-86.08,39.69
16091,-71.06,42.36
16093,-84.55,33.97
16096,-87.18,41.58
16098,-118.36,33.98
16101,-122.03,37.34
16102,-122.96,46.15
16104,-85.86,30.21
16105,-87.9,41.97
16107,-149.74,61.23
16108,-88.06,44.52
16110,-105.12,39.68
16111,-81.81,26.4
16120,-117.79,33.71
16121,-80.35,25.89
16123,-118.46,34.02
16124,-97.39,32.71
16128,-81.68,41.5
16130,-93.1,44.95
16132,-119.51,34.39
16134,-116.98,33.75
16135,-117.13,32.83
16138,-120.12,39.28
16139,-86.96,36.04
16141,-86.16,39.63
16146,-70.85,42.15
16147,-122.16,47.75
16149,-84.06,33.88
16152,-80.06,26.71
16154,-122.87,45.54
16155,-121.45,37.74
16156,-118.62,34.17
16157,-81.17,34.07
16159,-149.92,61.14
16162,-121.17,37.47
16163,-94.25,39.03
16169,-110.97,32.29
16170,-83.19,42.25
16175,-118.82,34.16
16178,-117.19,33.74
16180,-118.31,34.1
16181,-106.95,39.21
16182,-104.88,39.47
16183,-116.95,32.81
16184,-75.14,40.12
16189,-121.78,47.49
16192,-88.86,35.68
16195,-77.47,37.56
16197,-84.72,33.7
16199,-122.18,48.08
16200,-104.77,38.96
16201,-117.59,34.07
16205,-82.82,39.98
16206,-90.07,29.95
16207,-80.76,32.15
16209,-115.14,36.17
16210,-80.3,26.01
16214,-71.4,42.3
16215,-87.06,35.6
16217,-122.34,47.61
16218,-121.92,37.36
16221,-117.2,33.15
16222,-86.67,36.14
16223,-73.86,40.84
16224,-77.05,39.04
16226,-118.38,33.93
16227,-117.96,34.07
16230,-77.14,38.9
16232,-121.1,38.94
16234,-118.54,34.23
16235,-84.43,39.15
16236,-83.74,42.79
16238,-122.68,38.28
16239,-96.09,41.26
16240,-80.84,35.23
16241,-122.24,47.38
16243,-93.27,45.13
16246,-95.41,29.95
16247,-77.63,39.94
16249,-120.21,39.33
16250,-86.51,36.17
16252,-104.87,39.69
16253,-72.59,42.1
16254,-117.15,32.75
16261,-87.85,41.6
16263,-118.4,34.06
16264,-119.11,35.4
16265,-104.81,39.74
16266,-79.58,40.31
16268,-73.23,41.18
16272,-121.23,38.74
16273,-83.13,40.08
16278,-95.3,32.3
16279,-85.62,42.85
16280,-87.62,41.89
16281,-122.2,47.61
16284,-77.1,38.93
16286,-97.79,32.73
16287,-105.09,39.61
16288,-121.99,37.98
16294,-84.28,37.74
16298,-80.86,35.59
16301,-117.27,32.85
16305,-96.79,33.0
16306,-94.36,38.65
16309,-119.75,34.44
16310,-118.29,34.1
16311,-122.04,37.34
16312,-92.38,38.97
16313,-72.55,42.36
16316,-104.81,38.78
16318,-87.7,44.07
16319,-111.68,40.27
16321,-79.01,34.98
16322,-77.29,38.63
16323,-122.85,45.35
16324,-118.7,34.14
16330,-122.87,45.54
16331,-76.6,39.27
16332,-87.18,41.55
16335,-85.95,37.88
16340,-121.99,37.55
16342,-81.76,26.53
16344,-77.2,38.9
16347,-75.05,39.94
16349,-87.65,41.78
16350,-71.04,42.39
16351,-122.42,47.07
16352,-78.78,35.91
16353,-72.81,41.48
16357,-119.85,36.84
16359,-79.85,40.52
16360,-80.25,26.05
16361,-81.91,41.42
16366,-104.75,40.42
16370,-87.89,42.03
16371,-82.34,29.65
16374,-73.99,40.75
16376,-80.74,41.22
16378,-122.13,37.43
16380,-79.85,40.5
16381,-122.67,38.43
16384,-85.11,41.18
16386,-117.78,33.65
16387,-106.66,35.18
16389,-87.63,41.88
16390,-87.93,43.34
16392,-82.8,27.97
16394,-71.1,42.35
16396,-75.36,40.45
16398,-155.08,19.72
16402,-118.39,34.0
16403,-123.37,43.23
16404,-80.04,32.94
16406,-73.93,41.72
16408,-104.76,38.89
16411,-122.2,47.61
16412,-74.31,40.38
16414,-74.31,40.63
16416,-77.05,38.85
16419,-111.86,33.26
16420,-96.75,46.86
16421,-77.44,43.07
16423,-118.26,34.16
16425,-80.13,26.1
16426,-75.52,40.05
16427,-118.48,35.62
16432,-110.89,32.27
16435,-118.42,34.16
16438,-83.09,40.16
16441,-82.84,34.68
16444,-103.66,41.85
16446,-95.23,29.43
16450,-105.0,39.74
16452,-80.21,26.27
16453,-106.82,40.46
16454,-75.63,40.04
16456,-100.47,31.44
16461,-81.44,41.38
16464,-117.7,33.66
16466,-73.98,40.75
16467,-93.13,44.73
16469,-87.91,43.05
16470,-105.0,39.55
16471,-76.36,36.81
16474,-88.2,41.65
16477,-122.27,47.85
16478,-84.08,34.12
16481,-95.43,29.73
16484,-111.92,33.7
16487,-115.17,36.12
16488,-94.61,38.97
16489,-75.07,40.17
16490,-121.28,38.59
16491,-117.14,33.55
16492,-157.93,21.34
16493,-118.17,33.95
16496,-119.75,39.56
16497,-71.54,42.8
16498,-73.85,40.93
16504,-117.84,33.65
16505,-110.79,32.19
16507,-77.28,39.16
16513,-90.78,38.77
16514,-117.77,33.72
16515,-74.21,39.87
16516,-74.62,40.59
16517,-77.28,38.82
16518,-77.19,38.78
16523,-73.77,42.76
16525,-95.55,30.11
16528,-100.79,46.8
16530,-122.06,37.95
16531,-117.03,32.77
16533,-122.34,47.61
16535,-77.11,38.88
16537,-119.83,39.53
16538,-77.12,38.9
16541,-84.35,33.92
16542,-115.09,36.11
16544,-84.48,34.25
16545,-112.34,33.51
16548,-118.25,34.05
16549,-119.8,36.88
16550,-77.09,38.94
16552,-121.3,44.08
16553,-96.64,33.17
16555,-86.81,35.96
16557,-117.9,33.77
16560,-78.77,35.77
16563,-121.66,37.14
16564,-105.05,39.87
16565,-123.17,44.05
16567,-83.04,34.75
16568,-77.19,39.1
16570,-122.36,47.15
16577,-91.95,30.15
16578,-84.41,33.95
16580,-74.02,40.71
16583,-84.48,33.86
16584,-92.65,32.54
16585,-110.26,31.55
16586,-82.89,40.0
16587,-118.39,34.03
16589,-88.31,41.7
16590,-115.14,36.12
16591,-84.2,33.97
16592,-84.51,39.1
16594,-77.0,41.24
16595,-71.06,42.36
16596,-122.72,38.46
16597,-71.44,42.7
16600,-122.17,47.36
16601,-122.68,45.52
16603,-74.01,40.7
16605,-79.03,35.93
16607,-73.93,42.87
16608,-106.27,31.79
16609,-95.62,29.99
16610,-90.33,38.51
16611,-122.27,47.83
16612,-81.8,26.17
16614,-115.16,36.22
16615,-76.64,39.48
16618,-89.69,39.8
16619,-82.67,28.2
16620,-80.94,35.22
16622,-97.15,32.94
16623,-122.15,47.63
16625,-88.14,30.68
16626,-117.87,33.89
16628,-84.37,39.35
16630,-122.84,45.55
16632,-116.39,33.72
16635,-80.37,25.79
16636,-122.01,37.35
16639,-119.02,36.06
16641,-83.51,42.53
16645,-149.84,61.18
16649,-111.98,33.48
16650,-117.85,33.67
16652,-106.1,39.59
16653,-88.2,41.53
16656,-115.17,36.1
16659,-117.16,32.73
16661,-89.61,40.8
16662,-122.06,37.69
16664,-82.5,27.3
16665,-95.36,29.76
16667,-78.76,42.91
16668,-122.73,45.58
16669,-86.53,39.15
16670,-118.18,33.84
16671,-121.91,37.43
16676,-95.24,38.95
16677,-121.93,37.29
16678,-122.07,37.59
16680,-87.9,41.98
16681,-87.63,41.89
16683,-82.48,27.27
16685,-97.46,37.69
16688,-118.15,33.78
16689,-93.25,36.65
16693,-77.23,38.92
16694,-84.66,39.06
16696,-75.75,39.68
16697,-87.63,41.9
16698,-84.53,38.07
16701,-96.85,46.86
16707,-80.0,40.44
16708,-74.59,39.49
16709,-97.79,32.73
16711,-86.75,34.71
16713,-122.21,47.66
16715,-88.41,44.29
16716,-88.01,41.81
16717,-105.01,39.54
16718,-122.74,45.42
16720,-74.15,40.06
16722,-90.14,30.44
16724,-84.43,39.32
16727,-93.06,34.13
16728,-71.26,42.33
16733,-90.41,38.58
16735,-81.64,38.35
16736,-118.24,34.22
16740,-105.0,39.75
16744,-87.81,41.89
16745,-73.87,40.99
16749,-119.06,34.22
16750,-117.2,32.74
16752,-73.91,40.78
16756,-84.39,33.79
16757,-86.47,40.04
16759,-81.49,28.45
16761,-83.04,40.06
16765,-117.86,33.78
16766,-83.74,42.79
16769,-97.39,31.09
16771,-111.89,40.56
16773,-118.13,34.15
16777,-117.16,32.71
16779,-121.8,37.25
16782,-80.85,35.23
16783,-75.01,40.07
16785,-86.91,35.78
16787,-101.94,33.58
16792,-71.42,42.09
16793,-95.82,36.28
16795,-77.03,38.92
16796,-73.99,40.7
16800,-104.75,38.81
16802,-116.98,33.95
16803,-122.34,47.58
16804,-90.51,44.02
16806,-96.99,32.85
16809,-104.94,39.69
16810,-85.51,42.79
16812,-117.76,34.11
16813,-118.22,33.96
16815,-86.14,39.91
16816,-74.44,40.42
16817,-96.22,38.42
16819,-84.39,33.78
16820,-75.19,39.95
16826,-86.39,39.86
16828,-94.47,37.09
16829,-82.79,39.99
16830,-82.93,42.45
16835,-122.56,45.43
16836,-74.09,41.75
16837,-119.68,36.84
16844,-111.76,33.33
16845,-92.11,34.89
16846,-119.25,34.27
16847,-111.89,33.62
16848,-77.06,38.86
16849,-118.44,33.99
16850,-72.92,41.37
16851,-111.88,33.43
16856,-157.92,21.33
16857,-117.4,47.62
16859,-88.07,41.7
16861,-87.27,36.51
16863,-111.93,33.41
16866,-73.99,40.75
16872,-86.27,39.73
16873,-84.3,34.04
16874,-77.44,43.03
16878,-92.89,44.74
16882,-81.39,41.35
16883,-81.33,28.48
16885,-122.46,47.19
16888,-117.61,33.43
16889,-122.28,47.88
16891,-111.63,33.41
16892,-121.93,37.71
16893,-122.5,47.23
16900,-115.33,36.13
16903,-73.42,41.43
16904,-78.87,38.44
16905,-110.97,32.3
16906,-118.33,34.19
16908,-76.95,36.67
16909,-93.38,44.98
16910,-95.67,29.96
16911,-105.08,40.61
16912,-120.0,38.91
16913,-82.73,28.02
16914,-105.08,39.89
16917,-112.47,34.53
16921,-121.33,38.56
16922,-77.03,38.9
16924,-80.35,25.81
16929,-95.2,29.93
16931,-111.79,33.23
16936,-87.71,41.96
16937,-85.51,42.91
16938,-76.16,43.05
16939,-121.79,47.49
16940,-117.17,33.14
16942,-117.07,34.04
16943,-84.55,34.02
16945,-101.32,48.21
16946,-98.42,29.8
16947,-121.46,38.64
16948,-104.97,39.92
16949,-111.89,40.59
16953,-120.28,47.4
16955,-98.54,29.56
16960,-86.96,34.59
16961,-104.99,39.75
16962,-78.19,38.96
16965,-118.27,34.24
16969,-134.55,58.36
16970,-78.49,40.03
16972,-76.58,39.28
16974,-112.02,33.5
16979,-117.06,33.13
16980,-77.38,38.97
16982,-104.72,38.89
16984,-118.42,33.96
16985,-75.16,39.95
16990,-80.0,40.44
16991,-77.04,38.9
16992,-88.17,41.8
16994,-81.31,28.25
17000,-84.05,39.77
17001,-117.14,32.76
17003,-149.57,61.33
17005,-122.3,47.66
17007,-92.46,42.47
17008,-101.89,33.48
17009,-92.08,30.18
17010,-104.76,38.94
17011,-82.49,36.29
17012,-70.29,41.67
17013,-117.91,34.04
17014,-115.24,36.25
17015,-111.79,34.86
17016,-88.25,40.09
17017,-77.2,39.15
17018,-118.32,33.89
17019,-96.64,33.22
17021,-87.63,41.88
17023,-71.44,42.71
17027,-119.77,39.19
17028,-119.1,35.38
17029,-122.58,45.44
17030,-74.35,40.65
17034,-88.48,43.79
17035,-120.97,38.66
17037,-74.64,40.18
17038,-122.06,37.89
17040,-86.36,35.85
17041,-95.96,36.13
17044,-118.06,34.12
17046,-77.01,40.25
17047,-93.27,44.98
17050,-80.13,26.19
17051,-71.61,42.36
17052,-122.33,47.46
17053,-73.85,40.73
17054,-105.11,39.56
17057,-122.23,47.59
17058,-117.87,33.89
17060,-72.85,41.4
17064,-96.8,32.79
17067,-96.73,33.13
17068,-83.39,42.66
17070,-111.91,33.38
17071,-88.14,42.02
17072,-73.97,40.75
17074,-73.98,40.76
17075,-88.14,41.86
17078,-71.23,42.45
17079,-76.82,39.25
17080,-82.32,35.61
17083,-85.89,42.96
17085,-122.18,37.45
17086,-79.83,34.19
17090,-89.4,43.07
17091,-80.87,40.07
17092,-73.97,40.76
17093,-87.92,42.9
17095,-91.6,41.98
17096,-81.52,28.37
17105,-82.45,27.3
17107,-81.09,32.08
17111,-119.12,35.35
17115,-104.99,39.91
17116,-121.43,38.6
17122,-75.16,39.95
17124,-121.34,37.96
17125,-111.46,36.92
17126,-111.55,33.41
17131,-72.73,42.11
17133,-79.9,36.02
17134,-95.42,29.72
17136,-87.8,41.91
17139,-87.86,41.98
17140,-83.6,41.54
17141,-77.48,39.02
17143,-88.84,33.45
17149,-122.05,38.26
17151,-119.03,35.32
17152,-86.81,36.15
17153,-122.6,47.36
17154,-83.37,42.46
17158,-117.81,33.68
17159,-76.54,39.4
17160,-89.61,39.8
17162,-77.03,38.97
17167,-118.31,34.18
17168,-76.98,39.02
17171,-119.3,36.36
17172,-74.86,40.49
17175,-122.21,47.77
17176,-86.56,35.98
17177,-84.36,33.82
17179,-81.76,32.44
17180,-116.32,43.63
17181,-119.88,39.53
17182,-117.11,33.15
17183,-77.53,37.53
17184,-117.1,33.51
17185,-82.68,27.84
17187,-79.77,40.44
17188,-87.99,43.29
17190,-92.47,44.02
17192,-79.01,35.91
17194,-87.8,42.1
17195,-77.16,40.2
17197,-82.34,31.21
17198,-117.04,32.68
17199,-87.81,41.97
17201,-75.34,40.56
17202,-94.63,38.98
17203,-87.91,42.89
17205,-96.81,32.95
17208,-77.05,39.04
17209,-118.51,34.44
17210,-97.76,30.37
17211,-70.75,42.11
17214,-87.96,42.01
17215,-122.66,45.72
17218,-117.93,33.86
17219,-110.89,32.31
17220,-91.14,40.82
17223,-122.67,45.72
17226,-95.5,30.33
17227,-85.72,38.24
17230,-119.74,39.58
17234,-117.92,33.81
17235,-81.77,41.47
17236,-122.72,38.44
17237,-117.22,33.17
17238,-96.39,30.14
17240,-111.01,32.13
17242,-78.54,35.97
17244,-122.69,45.48
17245,-97.85,30.4
17248,-87.68,37.96
17249,-93.58,41.71
17252,-70.98,42.24
17253,-88.04,43.0
17254,-82.55,35.63
17255,-83.99,35.12
17256,-108.53,39.04
17257,-77.52,40.06
17259,-122.68,45.52
17262,-121.5,38.58
17264,-77.86,40.81
17267,-74.33,40.82
17269,-79.29,42.1
17271,-117.66,33.88
17272,-122.38,40.58
17274,-155.99,19.64
17276,-73.97,40.76
17280,-122.02,37.32
17284,-95.41,29.74
17285,-78.19,38.96
17291,-87.63,41.88
17294,-88.1,43.04
17296,-118.34,34.06
17297,-90.27,38.59
17299,-86.25,41.82
17300,-84.22,40.03
17301,-80.34,36.07
17302,-85.67,42.97
17303,-122.94,45.53
17304,-112.01,33.44
17306,-85.88,39.22
17308,-93.29,37.25
17309,-104.99,39.74
17310,-89.76,35.2
17312,-122.03,37.85
17314,-82.46,43.03
17315,-121.78,36.94
17316,-85.59,38.21
17317,-73.83,40.94
17320,-122.18,48.15
17321,-76.56,38.94
17322,-91.68,42.03
17323,-86.12,39.89
17324,-117.78,33.54
17325,-97.97,30.34
17326,-77.0,38.88
17327,-105.29,39.54
17332,-118.13,33.9
17338,-111.91,33.36
17342,-111.85,40.76
17345,-111.69,33.33
17346,-115.13,36.29
17347,-93.28,44.98
17349,-115.21,36.03
17350,-77.08,38.95
17352,-83.4,41.95
17355,-116.25,43.6
17356,-80.05,26.71
17358,-115.24,36.12
17361,-97.06,32.69
17366,-121.53,38.64
17367,-77.18,39.19
17370,-104.74,40.42
17373,-85.2,41.08
17376,-118.54,34.38
17381,-122.27,37.81
17382,-122.34,47.61
17387,-87.47,36.83
17388,-82.63,35.61
17389,-76.47,37.11
17390,-78.87,33.7
17392,-119.7,39.61
17393,-121.47,38.57
17394,-122.03,37.38
17397,-111.89,40.54
17398,-122.83,45.44
17399,-110.96,32.43
17401,-121.21,38.79
17407,-81.18,35.32
17408,-77.05,38.91
17410,-122.58,45.33
17411,-77.47,37.76
17415,-117.29,33.18
17419,-105.0,39.75
17422,-77.45,43.04
17423,-122.34,48.44
17424,-85.09,41.1
17427,-111.86,33.28
17429,-86.14,42.83
17430,-84.69,45.03
17432,-122.08,37.68
17434,-122.67,45.5
17435,-70.88,43.23
17436,-95.46,30.16
17437,-122.07,37.38
17438,-86.57,30.73
17441,-94.58,39.2
17443,-121.97,47.86
17444,-111.93,33.58
17447,-87.85,41.62
17448,-95.4,29.77
17449,-96.84,33.03
17450,-84.48,39.09
17452,-82.32,27.94
17454,-96.96,32.92
17455,-121.96,37.42
17456,-71.79,42.27
17458,-88.01,43.05
17460,-118.76,34.28
17462,-93.29,44.91
17463,-105.13,40.15
17464,-122.34,47.61
17465,-74.0,40.72
17468,-80.3,36.06
17469,-95.59,29.74
17470,-98.5,29.52
17474,-76.17,43.07
17475,-111.03,32.14
17478,-73.02,41.25
17479,-111.05,32.21
17480,-95.24,38.97
17481,-93.26,37.23
17482,-122.27,37.88
17484,-73.48,44.7
17485,-105.05,39.91
17489,-77.31,38.69
17490,-111.76,32.93
17494,-84.73,45.78
17495,-82.99,42.62
17498,-87.63,41.88
17500,-73.99,40.74
17502,-116.93,32.75
17503,-121.92,37.33
17504,-104.95,39.72
17507,-80.67,28.16
17508,-122.03,47.58
17509,-90.98,38.53
17510,-77.07,38.89
17511,-123.33,42.44
17512,-80.22,25.79
17513,-120.55,46.99
17514,-121.43,38.57
17519,-104.99,39.61
17520,-122.48,47.21
17521,-73.99,41.14
17522,-117.29,33.07
17524,-77.21,39.12
17525,-122.91,44.53
17527,-149.75,61.23
17530,-83.02,40.07
17532,-106.37,42.82
17534,-122.33,47.6
17535,-87.63,41.74
17536,-73.83,41.15
17538,-85.67,38.21
17540,-118.01,33.8
17542,-97.68,30.65
17543,-90.63,38.79
17547,-122.7,38.33
17550,-90.16,30.01
17551,-96.58,39.19
17553,-90.45,38.6
17554,-80.09,26.72
17555,-87.48,41.57
17558,-118.84,34.21
17559,-83.11,42.53
17560,-122.15,37.72
17562,-112.07,33.61
17563,-118.57,34.39
17564,-122.78,45.44
17565,-118.57,34.44
17568,-111.05,32.34
17569,-80.06,26.85
17572,-122.31,47.61
17573,-93.76,41.6
17574,-77.36,38.96
17575,-97.74,30.23
17577,-73.99,40.76
17578,-118.57,34.17
17579,-82.05,33.51
17580,-104.99,39.71
17582,-73.96,40.78
17584,-93.3,37.05
17585,-105.1,40.02
17587,-115.08,36.0
17595,-76.82,42.1
17597,-79.99,40.44
17599,-120.96,37.71
17604,-122.75,45.52
17605,-84.74,43.61
17607,-76.68,39.03
17609,-122.51,48.79
17610,-116.41,33.74
17613,-78.74,35.75
17614,-83.17,42.6
17615,-80.32,25.87
17617,-74.01,40.78
17619,-118.4,33.96
17622,-104.85,38.88
17624,-117.15,32.77
17627,-111.91,40.98
17629,-105.25,40.02
17630,-121.37,38.05
17631,-77.49,37.56
17635,-97.26,37.75
17637,-83.98,35.81
17638,-123.31,44.55
17640,-89.35,31.32
17641,-96.94,32.59
17642,-97.24,37.72
17643,-108.6,39.09
17645,-83.59,41.7
17647,-95.6,29.93
17650,-118.05,34.16
17651,-121.74,37.7
17653,-120.49,37.32
17655,-86.44,39.41
17656,-77.17,39.16
17658,-90.5,38.54
17660,-80.86,35.5
17661,-122.78,45.45
17662,-122.46,37.67
17663,-104.99,39.55
17665,-122.03,37.28
17666,-81.68,28.36
17667,-118.2,33.77
17668,-77.25,39.2
17669,-118.5,34.26
17670,-82.73,28.24
17671,-119.81,39.52
17672,-122.9,45.55
17673,-122.68,45.27
17674,-97.32,32.56
17678,-97.69,30.41
17679,-76.88,38.67
17680,-82.0,35.06
17681,-117.64,34.13
17685,-112.05,40.69
17687,-121.34,38.69
17689,-95.69,29.7
17692,-73.97,40.75
17693,-117.1,33.48
17694,-122.93,46.15
17696,-89.65,44.91
17697,-119.33,36.33
17703,-122.83,47.04
17705,-95.81,29.78
17708,-116.53,33.85
17709,-88.18,43.03
17711,-71.49,41.44
17712,-118.25,34.05
17716,-76.6,39.4
17718,-80.84,34.94
17720,-76.62,39.32
17723,-77.26,38.9
17724,-87.91,41.79
17725,-87.85,42.1
17726,-119.77,36.74
17728,-115.22,36.06
17735,-73.94,40.62
17736,-87.95,42.24
17737,-104.99,39.57
17738,-101.94,35.18
17739,-82.4,28.05
17740,-95.1,29.51
17741,-83.3,42.7
17743,-121.55,37.0
17744,-96.6,32.84
17746,-96.84,32.86
17747,-98.48,29.42
17749,-84.51,39.1
17750,-111.9,40.76
17752,-74.17,40.69
17753,-73.91,40.87
17754,-97.85,30.18
17756,-90.66,42.49
17758,-73.96,40.78
17759,-111.96,33.49
17761,-80.01,40.53
17762,-75.41,40.56
17766,-81.41,28.34
17767,-87.64,41.92
17768,-117.92,33.63
17769,-118.55,34.19
17777,-85.2,38.22
17781,-86.24,39.94
17782,-105.03,39.59
17783,-111.98,33.58
17788,-76.97,38.86
17789,-77.62,37.66
17792,-81.54,28.32
17793,-78.73,42.98
17794,-71.32,41.8
17802,-80.33,26.15
17804,-111.66,35.19
17805,-105.22,39.75
17806,-106.54,35.32
17808,-73.71,40.73
17810,-95.28,32.33
17811,-96.15,41.29
17812,-76.82,38.96
17814,-105.09,39.93
17815,-97.86,30.02
17819,-74.33,40.54
17820,-78.69,35.82
17822,-83.71,32.87
17824,-73.41,40.81
17825,-117.69,34.03
17826,-121.97,37.34
17827,-73.97,40.76
17831,-118.33,34.08
17834,-105.25,39.98
17835,-122.35,47.47
17836,-77.0,35.01
17837,-104.82,39.72
17838,-98.62,29.47
17840,-105.08,39.77
17842,-83.04,42.34
17845,-121.84,37.37
17846,-122.66,45.57
17847,-80.19,25.81
17848,-118.19,34.14
17852,-116.27,33.69
17855,-105.09,40.55
17858,-122.22,47.47
17859,-82.46,27.39
17861,-105.02,39.62
17863,-81.81,26.41
17864,-96.77,32.93
17865,-74.18,39.98
17866,-114.46,42.59
17868,-97.54,35.52
17873,-122.46,48.74
17875,-94.58,39.1
17878,-86.14,39.91
17879,-93.23,45.17
17881,-118.28,34.02
17882,-85.9,39.23
17883,-71.41,41.84
17885,-122.42,37.79
17887,-80.78,35.1
17890,-102.33,31.89
17893,-80.18,40.45
17896,-111.97,41.25
17897,-116.51,33.82
17898,-111.18,45.78
17900,-118.26,34.05
17903,-95.81,29.7
17904,-123.08,44.05
17906,-123.07,44.07
17907,-87.9,41.97
17908,-122.13,47.68
17909,-80.29,25.78
17910,-108.6,39.09
17911,-104.87,39.1
17913,-87.74,42.11
17916,-108.57,45.76
17917,-122.68,45.51
17918,-119.78,39.56
17920,-111.58,35.23
17921,-119.89,39.52
17924,-111.99,33.5
17925,-93.31,44.86
17928,-118.38,33.78
17929,-115.31,36.13
17931,-116.41,33.74
17936,-117.87,33.6
17937,-111.79,33.22
17938,-84.34,33.92
17940,-73.08,41.34
17941,-95.38,29.75
17945,-73.98,40.68
17948,-97.23,32.93
17949,-84.87,45.41
17951,-95.15,43.15
17952,-94.17,30.12
17955,-119.76,36.87
17956,-90.59,38.67
17961,-97.4,32.68
17962,-111.92,33.78
17964,-105.95,35.69
17965,-78.7,35.66
17966,-80.26,26.17
17967,-75.54,39.88
17969,-115.26,36.19
17970,-118.15,34.16
17971,-115.17,36.11
17974,-104.94,39.53
17976,-82.39,29.69
17977,-93.27,37.16
17978,-121.8,36.69
17982,-118.36,33.89
17984,-90.38,38.51
17985,-98.63,29.66
17987,-75.63,40.03
17989,-83.05,42.33
17990,-122.3,47.44
17992,-121.97,37.5
17993,-96.73,33.04
17995,-120.58,46.6
17997,-122.03,37.85
17999,-92.22,34.73
18000,-118.1,33.98
18001,-80.23,40.18
18002,-86.92,36.07
18003,-117.92,33.67
18005,-90.37,38.74
18006,-95.34,29.72
18007,-110.31,31.97
18009,-120.79,38.73
18013,-85.74,42.88
18018,-123.1,44.09
18025,-76.83,41.24
18026,-96.77,33.11
18027,-81.11,34.0
18028,-121.92,37.36
18029,-88.01,41.75
18030,-122.29,47.57
18032,-97.4,35.42
18035,-94.35,35.35
18036,-118.11,34.12
18037,-80.57,28.09
18042,-104.84,39.06
18043,-111.86,33.3
18044,-74.73,40.28
18045,-83.66,41.59
18046,-84.59,34.04
18047,-104.72,38.86
18050,-111.64,33.4
18052,-121.91,36.54
18053,-122.68,45.51
18055,-74.07,40.95
18056,-119.78,36.31
18058,-122.75,38.45
18059,-122.58,47.3
18060,-120.83,37.5
18061,-117.17,32.77
18062,-118.6,34.19
18064,-86.4,35.79
18065,-71.38,42.3
18070,-120.85,37.52
18072,-112.2,33.67
18073,-118.16,33.95
18074,-73.99,40.72
18077,-84.42,38.04
18078,-81.47,28.45
18079,-111.05,32.34
18080,-93.28,44.69
18082,-87.68,30.38
18085,-97.56,30.54
18086,-97.11,33.19
18089,-104.88,39.54
18092,-112.17,33.6
18095,-91.03,30.35
18097,-84.4,33.79
18100,-74.0,40.74
18102,-121.97,37.55
18103,-116.21,43.62
18105,-113.52,37.1
18106,-87.45,36.63
18107,-99.7,32.39
18108,-96.56,32.91
18113,-82.47,28.17
18114,-94.91,39.3
18115,-84.06,36.05
18117,-81.92,41.42
18118,-84.39,33.76
18121,-104.82,38.83
18122,-111.47,33.37
18123,-122.14,37.43
18124,-93.72,32.44
18127,-92.58,44.57
18128,-87.87,41.78
18130,-117.7,33.96
18134,-120.56,38.08
18135,-81.16,34.07
18136,-122.33,47.61
18138,-84.66,39.06
18139,-118.6,34.19
18140,-86.01,39.96
18142,-118.27,33.81
18145,-104.82,39.97
18146,-82.94,34.7
18149,-90.21,29.95
18150,-121.25,38.74
18151,-122.9,46.15
18153,-95.72,29.81
18154,-122.49,47.27
18156,-117.21,34.25
18157,-122.39,37.78
18158,-76.24,36.77
18159,-122.02,37.94
18161,-95.61,29.77
18162,-98.65,29.44
18165,-111.63,35.2
18169,-74.17,40.59
18172,-117.25,32.79
18173,-117.25,33.59
18174,-134.56,58.36
18178,-95.44,30.07
18181,-71.11,42.34
18182,-77.02,38.9
18184,-84.5,33.66
18190,-74.28,40.68
18191,-119.06,35.36
18192,-96.77,32.91
18195,-85.54,42.91
18198,-105.07,40.19
18200,-121.87,37.41
18201,-76.6,39.28
18202,-106.53,31.83
18205,-96.77,33.07
18206,-104.85,39.66
18207,-87.66,41.97
18209,-83.37,40.24
18212,-120.82,38.19
18213,-95.08,29.47
18214,-122.05,37.93
18215,-120.34,37.97
18217,-78.8,35.8
18220,-76.69,39.94
18221,-111.89,40.88
18223,-117.71,33.63
18224,-117.84,33.65
18226,-122.25,37.5
18232,-77.77,39.62
18233,-122.4,37.8
18235,-105.49,44.28
18237,-101.93,35.19
18238,-122.04,37.97
18240,-119.28,47.14
18241,-118.34,34.05
18242,-80.0,39.66
18244,-85.84,37.71
18246,-77.44,38.95
18250,-74.0,40.73
18251,-105.07,40.42
18252,-106.58,31.91
18257,-122.54,45.53
18258,-81.8,26.62
18260,-108.15,36.76
18262,-122.19,48.15
18269,-78.89,35.85
18270,-87.63,41.87
18274,-71.3,42.3
18275,-104.99,39.75
18276,-105.14,39.7
18279,-78.88,33.69
18280,-88.2,41.61
18283,-122.15,47.88
18288,-115.29,36.16
18290,-118.32,33.92
18291,-117.18,33.6
18293,-122.36,47.79
18294,-77.16,38.84
18296,-87.7,41.93
18297,-83.12,39.93
18299,-111.93,33.36
18301,-122.23,38.08
18304,-86.5,39.17
18307,-73.98,40.76
18309,-77.87,34.24
18310,-74.88,40.18
18311,-78.57,35.87
