PostalCode,Median_Income,Population,Median_age,Keydemo_per
75974,37809,3410,41.4,0.1935483870967742
75975,44228,4031,41.3,0.1528156784916894
75976,29958,778,36.9,0.15681233933161953
75977,19643,291,56.8,0.140893470790378
75978,76310,134,30.7,0.3582089552238806
75979,39063,12228,36.6,0.28949950932286556
75980,38365,2254,44.9,0.13575865128660158
76001,88135,33748,34.2,0.19023349531824107
76002,89512,36460,31.1,0.23014262205156336
76006,48116,24684,32.3,0.3256765516123805
76008,133297,19338,36.9,0.14624056262281518
76009,59978,20417,36.7,0.1675074692658079
76010,39073,60097,26.5,0.2620763099655557
76011,40102,22622,30.8,0.3376359296260278
76012,65022,25719,42.7,0.16901901318091683
76013,55166,34203,34.2,0.2568488144314826
76014,52588,35096,31.2,0.24470025074082516
76015,57274,16961,34.5,0.25770886150580746
76016,82490,32026,43.6,0.1612752138887154
76017,75525,47499,37.2,0.2086149182088044
76018,67962,31200,33.3,0.22083333333333333
76020,67674,29131,41.9,0.16865195152929868
76021,74148,35794,39.8,0.21003520143040733
76022,61129,13495,38.6,0.20978140051871064
76023,67452,6909,40.2,0.18077869445650602
76028,80435,70507,36.9,0.17528756010041557
76031,57366,17668,35.1,0.21739868689155536
76033,55938,26081,38.6,0.19328246616310724
76034,163315,26418,48.5,0.10988719812249224
76035,108274,2211,44.9,0.12030755314337403
76036,76355,27056,36.4,0.17940567711413366
76039,70748,36087,36.1,0.2500069277024967
76040,56997,31519,34.1,0.22751356324756497
76041,133629,395,48.8,0.10379746835443038
76043,58144,7440,39.8,0.18440860215053764
76044,69067,4401,43.3,0.13383321972279028
76048,54429,24822,44.9,0.15981790347272581
76049,76113,29698,49.5,0.145902080948212
76050,70234,6212,41.3,0.17691564713457825
76051,91131,53291,38.3,0.20935992944399617
76052,115397,22290,34.1,0.18622700762673844
76053,55711,30765,34.6,0.21947017714935804
76054,100988,12280,43.6,0.12190553745928338
76055,55208,2811,47.4,0.1305585200996087
76058,55973,19904,34.2,0.18202371382636656
76059,44179,5601,31,0.2674522406713087
76060,78500,8468,38.9,0.15765233821445443
76061,-,37,-,0.0
76063,97533,73216,36.2,0.16469077797202797
76064,62969,1818,32.5,0.19306930693069307
76065,96483,37090,37.7,0.16279320571582637
76066,46862,2621,53.7,0.1411674933231591
76067,46238,20309,37.5,0.19488896548328327
76070,100972,895,46.6,0.08268156424581005
76071,62865,4589,36.6,0.184353889736326
76073,71286,5656,41,0.15841584158415842
76077,25833,355,36.9,0.37183098591549296
76078,70323,10247,34.2,0.2075729481799551
76082,65080,20194,38.8,0.17411112211547985
76084,66205,9109,32.9,0.2604018004171698
76085,74819,11014,41.5,0.1508988560014527
76086,59098,23699,34.7,0.2262542723321659
76087,90780,27760,42.6,0.1505763688760807
76088,76432,11907,42.4,0.18913244310069707
76092,240507,31424,42.4,0.07265147657841141
76093,51316,1792,45.6,0.10881696428571429
76102,72560,9282,35.5,0.345830639948287
76103,41972,15486,34.9,0.22575229239312927
76104,31450,18344,30.4,0.247601395551679
76105,32296,22179,27.6,0.22449163623247215
76106,40148,39900,28.7,0.25205513784461153
76107,66259,30168,36.6,0.28112569610182975
76108,68860,43169,35.6,0.20042159883249555
76109,82640,23220,33.5,0.29844961240310075
76110,51665,31926,31.1,0.26577084507924575
76111,48989,22531,31.1,0.21854334028671607
76112,45308,42572,34.3,0.23790284694165179
76114,53689,26563,34.6,0.21206189059970637
76115,38929,21319,28.2,0.25367043482339696
76116,51068,50506,34.5,0.25244525402922424
76117,49353,31068,33.9,0.21794129007338742
76118,69848,16378,35.2,0.2064354622053975
76119,37130,52070,31.1,0.21855194929902055
76120,54012,18125,35.7,0.20667586206896552
76123,85710,36245,33.9,0.20251069112981102
76126,92827,23450,37.8,0.17454157782515992
76127,87833,1946,37.3,0.3710174717368962
76129,-,2519,19.5,0.3072647876141326
76131,85312,43542,32,0.2008635340590694
76132,56655,27243,34.2,0.2903131079543369
76133,57710,51505,35.6,0.2107174060770799
76134,49493,26151,32.8,0.23459905930939542
76135,63672,21973,36.2,0.21298866791061757
76137,76877,60385,31.6,0.24330545665314235
76140,52119,30723,33.2,0.20151026917944212
76148,72572,23993,35.6,0.226899512357771
76155,57912,5813,30.4,0.46705659728195426
76164,35984,15488,33.1,0.2259168388429752
76177,94352,11695,32.9,0.266866182129115
76179,92742,65496,34.1,0.18543117136924392
76180,59140,37524,36.4,0.24061933695768042
76182,91998,31046,42.6,0.15786252657347163
76201,33035,28601,22.9,0.49396874235166605
76205,53949,21326,29.2,0.40232579949357594
76207,68255,14588,38.8,0.2253907321085824
76208,83358,24621,34.3,0.23110352950733115
76209,54438,25689,30.7,0.3213437658141617
76210,95499,45474,37.3,0.2102520121388046
76225,64545,2857,36.4,0.23311165558277913
76226,138467,26761,41.2,0.10661036583087329
76227,94235,34036,35.2,0.176959689740275
76228,58542,994,47.5,0.12072434607645875
76230,53490,9896,45.2,0.13449878738884397
76233,69107,3294,37.3,0.1806314511232544
76234,66409,16630,37.4,0.1763078773301263
76238,63333,324,51.2,0.15123456790123457
76239,70739,1087,50,0.11223551057957681
76240,53045,28010,39.9,0.18007854337736523
76244,105182,77496,33.4,0.1886548983173325
76245,41406,1569,58.3,0.09241555130656469
76247,90971,13601,38.1,0.16689949268436144
76248,138519,39665,41.8,0.11655111559309214
76249,75139,8317,40.2,0.16628592040399182
76250,102917,1157,43.4,0.13396715643906656
76251,54091,779,38.8,0.1810012836970475
76252,79737,2624,42.3,0.19969512195121952
76253,55313,291,36.2,0.18213058419243985
76255,42543,5311,43.7,0.1726605159103747
76258,65492,7010,44.2,0.125962910128388
76259,82875,6045,33.5,0.21141439205955334
76261,56250,285,54,0.18947368421052632
76262,121352,39425,36.3,0.16991756499682942
76263,-,46,56.4,0.0
76264,68616,1513,47,0.2247191011235955
76265,45417,1472,36.5,0.21535326086956522
76266,73554,16112,40.2,0.17651439920556108
76268,42917,232,35.4,0.1939655172413793
76270,69554,1958,49.8,0.10980592441266598
76271,75714,1792,36.7,0.19977678571428573
76272,67270,4116,48.2,0.15743440233236153
76273,65721,9806,38.3,0.23077707526004487
76301,29024,14757,35.9,0.22470691875042353
76302,45596,13482,33.7,0.24736685951639223
76305,64257,4261,48.4,0.1386998357193147
76306,45885,14980,36.3,0.2252336448598131
76308,53734,19493,33.7,0.2621966859898425
76309,48246,12991,36.7,0.19736740820568086
76310,67068,19187,38.7,0.18199822796685255
76311,65272,8987,20.5,0.5005007232669412
76351,47333,2068,39,0.1760154738878143
76354,50630,12114,40.8,0.15692587089318144
76357,51172,569,31.9,0.18629173989455183
76360,36364,3545,49.3,0.1610719322990127
76363,61563,534,39.5,0.04868913857677903
76364,50417,174,39.3,0.14367816091954022
76365,49698,4688,47.7,0.14974402730375427
76366,51932,1903,44.7,0.2023121387283237
76367,63026,14247,37.7,0.2562644767319436
76370,58750,232,57.6,0.14224137931034483
76371,49922,1367,39.9,0.2011704462326262
76372,46806,1166,32.2,0.2006861063464837
76373,34861,153,60.4,0.17647058823529413
76374,48214,3858,42.4,0.15448418869880767
76377,36029,555,54.1,0.08828828828828829
76379,61250,590,27.8,0.23728813559322035
76380,41127,3630,47.7,0.1674931129476584
76384,44800,12179,39.3,0.19032761310452417
76388,48047,235,52.9,0.16170212765957448
76389,74432,1257,43.9,0.18377088305489261
76401,52058,30003,28.1,0.3025364130253641
76402,-,953,19.7,0.41133263378803775
76424,44976,8721,37.9,0.17050796926957917
76426,51845,12351,42.2,0.1777993684721885
76427,50341,859,33.3,0.20256111757857975
76429,-,133,40.6,0.3609022556390977
76430,45268,2288,44.1,0.13505244755244755
76431,51707,3630,37.3,0.12892561983471074
76432,43781,1314,47,0.0928462709284627
76433,72946,1796,45.8,0.20155902004454343
76435,38125,512,56.2,0.126953125
76436,76250,227,36.9,0.07048458149779736
76437,45536,5818,40.8,0.13733241663801993
76442,55531,7909,46,0.13099001137944113
76443,35743,1914,45.7,0.08881922675026123
76444,45054,3339,46.5,0.1347708894878706
76445,28320,292,35.7,0.339041095890411
76446,51563,7709,37.2,0.22155921650019458
76448,36250,5196,41.4,0.1697459584295612
76449,59796,2430,53.4,0.1440329218106996
76450,54873,13112,42.3,0.1568791946308725
76452,75000,99,18.9,0.1717171717171717
76453,61583,1295,57.9,0.0918918918918919
76454,35583,1870,34.3,0.2235294117647059
76455,53917,1009,41.8,0.09415262636273539
76457,39854,4013,41.1,0.18215798654373286
76458,49276,6111,37.3,0.21649484536082475
76459,91250,270,30,0.3074074074074074
76460,75221,233,58.4,0.09871244635193133
76462,81047,3762,49.2,0.12360446570972887
76463,37500,412,51.5,0.18689320388349515
76464,51667,505,59.1,0.027722772277227723
76466,-,149,53.2,0.0
76469,34583,93,63.6,0.053763440860215055
76470,32500,3580,40.3,0.17458100558659218
76471,37833,1785,49.5,0.146218487394958
76472,58591,1761,39.9,0.11527541169789893
76474,63125,171,65.6,0.0
76475,41667,956,47.9,0.12447698744769875
76476,68333,2628,43.9,0.2146118721461187
76481,26141,189,16.1,0.0
76483,38698,932,50.5,0.1888412017167382
76484,58571,916,52.1,0.16703056768558952
76486,53654,1125,49.8,0.12355555555555556
76487,67574,3058,36.7,0.13178548070634402
76490,31563,90,41.6,0.08888888888888889
76491,-,347,52.3,0.11239193083573487
76501,46280,16710,40.9,0.16152004787552363
76502,71393,42103,34.5,0.22074436500961928
76504,42340,23756,33.6,0.259218723690857
76508,-,7,18.9,0.42857142857142855
76511,41445,2505,36.4,0.25828343313373253
76513,67124,39411,33.9,0.20748014513714444
76518,48491,1880,35.2,0.17819148936170212
76519,48508,487,15.3,0.162217659137577
76520,40771,7722,44.4,0.16835016835016836
76522,53547,36560,32.9,0.2523522975929978
76524,63770,3042,42.6,0.18770545693622617
76525,55625,1098,43.6,0.14207650273224043
76527,54940,2969,35.6,0.20478275513640956
76528,51744,17284,38.3,0.20093728303633418
76530,55938,1874,45.8,0.1376734258271078
76531,54740,4728,49.5,0.13155668358714043
76534,60200,3046,35.7,0.14674983585029547
76537,79773,5782,31.5,0.24870287097890004
76538,82500,1025,36.7,0.17170731707317075
76539,66736,8608,46.4,0.1158224907063197
76541,31167,17691,29.6,0.30580521168955965
76542,62751,51405,29.9,0.27172454041435656
76543,41081,30268,29.3,0.31835601955860976
76544,45179,23834,22.2,0.6208777376856591
76548,74436,30510,34.8,0.20013110455588332
76549,52933,52012,28.2,0.2830885180342998
76550,54423,13412,40.7,0.16261556814792724
76554,57679,2380,32.7,0.20798319327731093
76556,52917,1494,44.3,0.19410977242302543
76557,64261,5331,43.9,0.13468392421684486
76559,55000,6211,29.4,0.2378038963129931
76561,68571,1030,39.4,0.12815533980582525
76565,38173,138,37,0.10869565217391304
76566,61875,242,41.5,0.1487603305785124
76567,51484,9161,42.2,0.16384674162209364
76569,66111,2681,37.6,0.12644535621036926
76570,46250,2700,42.8,0.1711111111111111
76571,85194,8630,41.2,0.11807647740440325
76573,-,29,23.9,0.3103448275862069
76574,54060,19161,40.2,0.21689890924273264
76577,60944,3187,44.6,0.17100721681832445
76578,70406,1482,37.4,0.1680161943319838
76579,63140,5223,33.2,0.19739613249090562
76596,-,1250,38.5,0.3816
76597,-,2657,43,0.29920963492660896
76598,-,479,33.9,0.4906054279749478
76599,-,2339,38.9,0.34117144078666095
76621,77125,867,40.7,0.15570934256055363
76622,58988,1160,46.6,0.1413793103448276
76623,66750,259,43.3,0.09266409266409266
76624,73405,2015,42.1,0.16327543424317617
76626,56985,1386,33.6,0.14357864357864358
76627,62344,1511,35,0.21178027796161483
76628,28125,54,51.7,0.05555555555555555
76629,42847,1668,47.2,0.17625899280575538
76630,77564,1359,44.1,0.1243561442236939
76631,70781,692,32.5,0.20086705202312138
76632,44643,1613,40.3,0.18226906385616862
76633,94620,5290,41.5,0.12608695652173912
76634,55923,7431,51,0.1337639617817252
76635,38947,1290,36,0.17674418604651163
76636,58889,1525,44.3,0.15147540983606558
76637,50221,540,47.5,0.15185185185185185
76638,80833,2910,42.6,0.13367697594501718
76639,43125,1318,43.6,0.16919575113808802
76640,41479,3567,37.1,0.18530978413232407
76641,40357,1575,47.8,0.1434920634920635
76642,45761,6949,39.1,0.21139732335587855
76643,72077,14523,38.8,0.19534531432899538
76645,48095,10568,37.2,0.19029144587433763
76648,53575,2887,44.5,0.19085555940422583
76649,46442,596,52.6,0.11409395973154363
76650,54643,186,36.7,0.11290322580645161
76651,56607,3250,37.7,0.21015384615384616
76652,45216,1349,49,0.10081541882876205
76653,52917,1279,43,0.16106333072713058
76654,27917,139,58.1,0.1510791366906475
76655,97760,8312,41.1,0.17288257940327237
76656,57292,2446,34.9,0.21586263286999183
76657,80525,10108,38.3,0.17402057776018995
76660,50568,561,35.3,0.17647058823529413
76661,24970,7755,37.3,0.23700838168923274
76664,46406,3688,34.5,0.1851952277657267
76665,49375,2417,47.5,0.10384774513860157
76666,51528,268,35.4,0.20149253731343283
76667,44241,11098,38.5,0.18453775455036944
76670,47059,1517,38.7,0.21357943309162822
76671,48427,1621,50.7,0.14558914250462676
76673,47717,1706,27.5,0.1817116060961313
76676,52778,281,42.4,0.13167259786476868
76678,40326,260,34.3,0.2653846153846154
76679,56354,1435,43.6,0.11498257839721254
76680,-,279,37.8,0.15412186379928317
76681,40556,801,41.8,0.21098626716604243
76682,59609,2846,40.8,0.17884750527055515
76685,53824,40,72.4,0.425
76686,37500,195,48.9,0.1641025641025641
76687,46220,1879,54.5,0.1373070782331027
76689,56741,3565,39.4,0.14446002805049088
76690,38036,1101,31.7,0.24341507720254316
76691,63881,6333,44.2,0.17464077056687194
76692,51409,10252,49.5,0.12543893874365977
76693,37500,1492,36.5,0.16621983914209115
76701,34500,1895,30.4,0.42427440633245384
76704,21398,7956,29.8,0.19557566616390146
76705,44338,31734,33,0.23945925505766685
76706,34070,39221,22.5,0.3819382473674817
76707,29235,15688,28.5,0.2520397756246813
76708,51432,27964,34.7,0.188814189672436
76710,44983,24837,36.8,0.2557877360389741
76711,46926,9988,32.1,0.26491790148177813
76712,71929,25525,40.4,0.169128305582762
76798,-,1591,19.2,0.11627906976744186
76801,46388,25011,38.6,0.20862820359042022
76802,60250,5251,39.9,0.15501809179203963
76820,155714,88,68.5,0.0
76821,44643,4561,46.3,0.13834685376014033
76823,48807,3024,47.7,0.15806878306878308
76824,-,9,-,0.0
76825,48017,6908,41.6,0.18485813549507818
76827,55313,418,45.5,0.11483253588516747
76828,75313,240,59.7,0.016666666666666666
76832,37000,728,43.7,0.09340659340659341
76834,45706,5310,45.8,0.14048964218455745
76837,34844,2440,42.5,0.1942622950819672
76841,-,19,-,0.0
76842,41579,242,66.3,0.0
76844,51000,3534,52.3,0.0947934352009055
76845,66563,288,49.3,0.04513888888888889
76848,35125,48,74.4,0.0
76849,43231,3785,49.2,0.11413474240422722
76852,56607,268,51.9,0.09328358208955224
76853,57963,1456,43.6,0.13186813186813187
76854,27019,220,71.3,0.0
76856,40170,3735,43.9,0.11459170013386881
76857,43261,1761,50.2,0.03747870528109029
76858,34306,292,54.3,0.04794520547945205
76859,36059,2015,51.1,0.15483870967741936
76861,65313,1945,34.4,0.18097686375321337
76862,63833,207,51.4,0.033816425120772944
76864,37543,821,57.1,0.06333739342265529
76865,-,151,67.9,0.07947019867549669
76866,73750,537,56.4,0.07635009310986965
76869,30875,64,65.8,0.234375
76870,56875,270,39.6,0.1814814814814815
76871,55417,657,54.5,0.0517503805175038
76872,56875,770,51.9,0.04025974025974026
76873,58098,60,81.4,0.0
76875,45375,525,50.8,0.12571428571428572
76877,44268,4371,38.2,0.24868451155342028
76878,51802,1688,47.7,0.10308056872037914
76882,34875,214,63.7,0.11214953271028037
76884,46719,115,46.2,0.17391304347826086
76885,-,216,14.7,0.1527777777777778
76887,-,82,59.6,0.0
76888,-,151,59.2,0.12582781456953643
76890,63542,982,47.5,0.1079429735234216
76901,57406,31667,35.7,0.221271355038368
76903,37455,31248,36.9,0.22116615463389658
76904,66454,36178,33.5,0.24567416662059816
76905,59042,12206,30.6,0.242667540553826
76908,-,2554,21,0.6699295223179327
76930,61250,107,56.6,0.22429906542056074
76932,74342,3819,29.1,0.23540193768002096
76933,48548,1209,45.6,0.10752688172043011
76934,52813,1084,36.8,0.19833948339483395
76935,77829,1791,41.6,0.15354550530429928
76936,53229,2983,36.2,0.20382165605095542
76937,-,15,-,0.0
76940,-,113,48.4,0.061946902654867256
76941,43594,1455,40.5,0.13883161512027492
76943,45568,3420,40.4,0.17456140350877192
76945,42895,1798,47.5,0.08342602892102335
76949,-,12,34,0.3333333333333333
76950,54271,3867,38.5,0.19291440393069562
76951,59868,1231,40.8,0.11291632818846466
76953,-,101,52.4,0.26732673267326734
76955,94107,192,34.6,0.11979166666666667
76957,-,134,6.8,0.23134328358208955
76958,-,183,59.6,0.03278688524590164
77002,71369,15613,33.4,0.48997630179978224
77003,72295,9707,34.4,0.3279076954774905
77004,51309,37294,28.5,0.40312114549257255
77005,192380,28572,36.8,0.1755214895702086
77006,85956,22580,34.3,0.4268821966341895
77007,125653,40080,33.1,0.4313872255489022
77008,108644,34895,34.5,0.34245593924631035
77009,56316,36147,36.9,0.24029656679669129
77010,"250,000+",890,54.8,0.17865168539325843
77011,31314,17447,35.3,0.2177451710895856
77012,39489,19597,33.6,0.2162065622289126
77013,38665,19198,33.3,0.22174184810917805
77014,50938,37488,30.8,0.24178403755868544
77015,47371,56477,30.2,0.22150609982824868
77016,36335,30741,35.8,0.2059464558732637
77017,49994,32985,32,0.24238290131878126
77018,90422,28229,37.8,0.17662687307378935
77019,116207,22057,36.3,0.3276510858230947
77020,32207,26357,33.5,0.21573016655916835
77021,37913,26214,34.8,0.25268940260929273
77022,31183,27924,33.9,0.21297092107147972
77023,41583,29138,33.5,0.25166449310179145
77024,123274,38190,43,0.1286724273369992
77025,76772,28540,37.3,0.26093202522775055
77026,28678,21300,37.5,0.2096244131455399
77027,98463,18323,32.9,0.39005621350215575
77028,29014,17425,37,0.16700143472022955
77029,38183,17781,35.3,0.17985490129913953
77030,90075,11229,34.5,0.2957520705316591
77031,48029,18058,33.5,0.2392291505150072
77032,32473,14535,24.9,0.22002063983488132
77033,38162,30558,33.1,0.202434714313764
77034,51608,40635,28.9,0.25182724252491695
77035,44382,36931,33.9,0.23205437166607998
77036,30952,74472,30.6,0.27141744548286606
77037,43180,18966,33.7,0.18707160181377203
77038,41052,31912,28.9,0.23680747054399598
77039,36769,28877,27.6,0.22893652387713406
77040,59453,47823,34.2,0.25303724149467827
77041,87489,33941,38.6,0.20733036740225685
77042,49726,41734,31.8,0.32462740211817703
77043,64810,24803,34.8,0.2476716526226666
77044,80503,48783,30.5,0.22028165549474202
77045,57843,36532,31.2,0.2266779809482098
77046,87891,1207,48.9,0.3380281690140845
77047,67725,32616,32.1,0.2742825607064018
77048,41300,18383,33.5,0.19882500135995212
77049,62994,36434,28.9,0.22078278531042433
77050,48500,4741,38.1,0.14574984180552625
