,PostalCode,Population,Median_Income,PerUnder60
15205,7072,7350,243645,0.89
15206,7073,11210,358615,0.91
15207,7074,3760,97367,0.9
15208,7075,12280,519346,0.9
15209,7076,32080,1803363,0.9
15210,7077,3220,105299,0.89
15211,7078,19400,3468434,0.93
15212,7079,20180,1396359,0.9
15213,7080,30090,962929,0.9
15214,7081,20900,1107431,0.88
15215,7082,7480,463503,0.89
15216,7083,67120,2063076,0.9
15217,7086,16310,1009772,0.93
15218,7087,75460,1313590,0.94
15219,7088,4170,87431,0.91
15220,7090,41470,3542974,0.91
15221,7092,8940,645485,0.86
15222,7093,67150,1749564,0.93
15223,7094,23960,1147012,0.91
15224,7095,24770,1133437,0.91
15225,7102,11590,328374,0.94
15226,7103,36340,440691,0.96
15227,7104,58960,830162,0.95
15228,7105,46240,756425,0.94
15229,7106,36710,526924,0.94
15230,7107,46070,525749,0.96
15231,7108,30300,323964,0.96
15232,7109,45070,1065372,0.91
15233,7110,35870,1388878,0.89
15234,7111,66860,993829,0.93
15235,7112,31580,436610,0.95
15236,7114,10640,137123,0.96
15237,7201,35010,471515,0.95
15238,7202,48990,774223,0.94
15239,7203,27280,574032,0.92
15240,7204,16660,455936,0.92
15241,7205,28240,655617,0.91
15242,7206,37700,433313,0.96
15243,7208,38820,750073,0.93
15244,7302,53180,4398613,0.96
15245,7304,53440,1078238,0.94
15246,7305,76990,1600842,0.93
15247,7306,61330,1533017,0.94
15248,7307,49050,1253777,0.94
15249,7310,14220,1222175,0.98
15250,7311,1330,145049,0.98
15251,7401,8900,749493,0.89
15252,7403,8750,316500,0.89
15253,7405,22410,1269041,0.89
15254,7407,25570,658211,0.9
15255,7410,43350,1719609,0.89
15256,7416,6430,162908,0.88
15257,7417,14430,2172170,0.88
15258,7418,2700,94152,0.88
15259,7419,10580,358722,0.85
15260,7420,5660,171465,0.9
15261,7421,8180,306871,0.89
15262,7422,7530,246277,0.88
15263,7423,5770,615244,0.89
15264,7424,28980,1067297,0.86
15265,7430,28370,1769551,0.85
15266,7432,8670,408875,0.87
15267,7435,2870,133899,0.86
15268,7436,16440,758014,0.9
15269,7438,13860,504157,0.89
15270,7439,2770,82819,0.88
15271,7440,5580,201554,0.88
15272,7442,13150,433340,0.89
15273,7444,13490,719006,0.8
15274,7446,19600,1294145,0.89
15275,7450,34440,2987332,0.92
15276,7452,16710,1082840,0.91
15277,7456,14630,629145,0.88
15278,7457,4850,209633,0.84
15279,7458,14770,2362899,0.88
15280,7460,3750,139590,0.85
15281,7461,22080,671500,0.88
15282,7462,7520,231342,0.89
15283,7463,12860,507014,0.89
15284,7465,7600,304479,0.82
15285,7470,65330,3164047,0.88
15286,7480,18010,673419,0.86
15287,7481,22150,1893035,0.88
15288,7501,43290,452297,0.96
15289,7502,21460,304603,0.94
15290,7503,24830,305955,0.95
15291,7504,17130,255302,0.93
15292,7505,2620,29992,0.94
15293,7506,22810,780208,0.88
15294,7508,29740,776123,0.91
15295,7512,13210,470164,0.88
15296,7513,15860,192374,0.94
15297,7514,23640,320677,0.93
15298,7522,28690,294431,0.96
15299,7524,17310,190683,0.96
15300,7601,49800,1420080,0.9
15301,7603,10180,278583,0.91
15302,7604,15270,553246,0.89
15303,7605,11130,486152,0.89
15304,7606,3250,86151,0.9
15305,7607,12150,422944,0.88
15306,7621,35770,1126688,0.91
15307,7624,11220,723296,0.9
15308,7626,11310,842293,0.89
15309,7627,6420,614367,0.89
15310,7628,21970,712388,0.89
15311,7630,9320,411229,0.88
15312,7631,33340,1901284,0.89
15313,7632,7010,855706,0.86
15314,7640,6230,381694,0.88
15315,7641,4470,314390,0.88
15316,7642,13460,647753,0.9
15317,7643,12480,341758,0.9
15318,7644,29620,663950,0.91
15319,7645,11190,684317,0.89
15320,7646,20510,720639,0.89
15321,7647,6320,250497,0.89
15322,7648,6950,403788,0.87
15323,7649,10790,703146,0.89
15324,7650,20050,535270,0.9
15325,7652,32570,1756453,0.87
15326,7656,11160,604994,0.87
15327,7657,13490,380619,0.9
15328,7660,16690,456794,0.91
15329,7661,15810,651330,0.9
15330,7662,6860,230225,0.87
15331,7663,17620,585908,0.88
15332,7666,52120,2483792,0.89
15333,7670,20020,2089401,0.91
15334,7675,34090,1928969,0.88
15335,7676,11780,606241,0.86
15336,7677,8240,845833,0.89
15337,7701,29160,1484177,0.87
15338,7702,5350,340303,0.87
15339,7704,8740,805258,0.92
15340,7711,1600,106515,0.82
15341,7712,45210,1795235,0.88
15342,7716,9920,540386,0.86
15343,7717,2110,179169,0.8
15344,7718,7710,255531,0.89
15345,7719,25180,1234617,0.86
15346,7720,4420,172792,0.85
15347,7721,4630,131596,0.94
15348,7722,13210,1206147,0.9
15349,7723,1000,65772,0.82
15350,7724,26980,1085857,0.87
15351,7726,56880,2612215,0.88
15352,7727,9160,382112,0.87
15353,7728,67820,2598082,0.89
15354,7730,20790,733510,0.89
15355,7731,50090,1599181,0.91
15356,7732,4550,222410,0.84
15357,7733,22040,1790959,0.89
15358,7734,13380,295805,0.91
15359,7735,21510,608507,0.89
15360,7737,5000,208834,0.88
15361,7738,8930,535201,0.89
15362,7739,8110,669347,0.87
15363,7740,32910,888370,0.91
15364,7746,24230,1365664,0.88
15365,7747,37930,1538411,0.89
15366,7748,35430,1611120,0.89
15367,7750,3830,346081,0.81
15368,7751,28430,1614436,0.92
15369,7753,43980,1343573,0.86
15370,7755,7500,389832,0.87
15371,7756,2500,150287,0.72
15372,7757,6970,380820,0.86
15373,7758,5900,204364,0.89
15374,7760,12450,1877132,0.9
15375,7762,9680,679769,0.79
15376,7764,8200,333214,0.87
15377,7801,29430,613957,0.92
15378,7803,4560,145842,0.88
15379,7821,10870,447138,0.89
15380,7822,1310,47434,0.87
15381,7823,7900,244648,0.82
15382,7825,10600,450337,0.86
15383,7826,6780,275725,0.85
15384,7827,4390,117297,0.87
15385,7828,17000,533439,0.91
15386,7830,8070,544885,0.87
15387,7832,4450,149479,0.88
15388,7834,22540,1228303,0.87
15389,7836,15840,702097,0.91
15390,7838,3960,140486,0.88
15391,7840,36690,1247187,0.88
15392,7843,13360,428572,0.89
15393,7847,2160,64037,0.89
15394,7848,4970,206958,0.86
15395,7849,10400,394682,0.9
15396,7850,7760,250346,0.89
15397,7851,440,15936,0.82
15398,7852,4740,184835,0.88
15399,7853,16820,980485,0.9
15400,7856,5240,244665,0.8
15401,7857,3810,97823,0.88
15402,7860,28240,1036820,0.87
15403,7863,4840,147872,0.88
15404,7865,3070,119494,0.86
15405,7866,28130,1102775,0.88
15406,7869,33320,1785311,0.91
15407,7871,26810,1323745,0.9
15408,7874,10490,345579,0.88
15409,7876,13190,544927,0.88
15410,7882,16980,527772,0.89
15411,7885,13710,424951,0.88
15412,7901,30890,3917991,0.91
15413,7920,36100,2966338,0.9
15414,7921,8590,613077,0.83
15415,7922,16360,1057178,0.9
15416,7924,9720,1269680,0.9
15417,7927,4860,238447,0.87
15418,7928,26940,2675808,0.91
15419,7930,11430,840957,0.89
15420,7931,4120,1057497,0.88
15421,7932,13180,1520026,0.85
15422,7933,4020,213067,0.86
15423,7934,1950,224537,0.88
15424,7935,760,83250,0.86
15425,7936,14160,758764,0.85
15426,7940,19740,1545086,0.9
15427,7945,13230,1825757,0.89
15428,7946,4120,253309,0.88
15429,7950,25690,1392984,0.89
15430,7960,49130,3817824,0.88
15431,7974,16790,1047105,0.89
15432,7976,1450,436379,0.83
15433,7980,3060,142154,0.9
15434,7981,11590,615249,0.86
15435,8002,27570,862724,0.89
15436,8003,39160,2103794,0.88
15437,8004,13990,378658,0.89
15438,8005,29320,855466,0.83
15439,8007,5810,162755,0.89
15440,8008,7210,502663,0.7
15441,8009,15710,484517,0.88
15442,8010,12500,286626,0.88
15443,8012,44720,1242898,0.89
15444,8014,530,14295,0.89
15445,8015,22860,472584,0.9
15446,8016,40970,1102434,0.91
15447,8019,1070,34535,0.89
15448,8020,3270,130686,0.85
15449,8021,53680,1102973,0.91
15450,8022,11310,464460,0.82
15451,8026,2790,92010,0.87
15452,8027,5660,167808,0.86
15453,8028,19240,552301,0.88
15454,8029,5410,135719,0.89
15455,8030,14900,279512,0.92
15456,8031,13390,313458,0.89
15457,8033,22350,1397518,0.89
15458,8034,23380,903680,0.87
15459,8035,9390,382484,0.87
15460,8036,7810,311943,0.88
15461,8037,28250,779448,0.89
15462,8041,1080,43068,0.88
15463,8043,35080,1673441,0.88
15464,8045,3220,64204,0.87
15465,8046,37690,805909,0.88
15466,8048,15680,567448,0.91
15467,8049,5940,149023,0.89
15468,8050,30900,962171,0.87
15469,8051,12450,381505,0.88
15470,8052,21710,541570,0.9
15471,8053,57140,2421839,0.88
15472,8054,53190,2242785,0.87
15473,8055,36700,1909142,0.87
15474,8056,7030,294516,0.91
15475,8057,27600,2063588,0.89
15476,8059,6550,170539,0.89
15477,8060,30030,824125,0.9
15478,8061,4720,146817,0.95
15479,8062,22720,1010850,0.92
15480,8063,3530,79548,0.9
15481,8065,8010,233892,0.86
15482,8066,8900,164990,0.92
15483,8067,2230,62983,0.88
15484,8068,7450,169713,0.88
15485,8069,14730,272380,0.91
15486,8070,13730,364151,0.87
15487,8071,10710,336473,0.87
15488,8075,34420,971694,0.89
15489,8077,24050,892796,0.88
15490,8078,9160,222541,0.89
15491,8079,11300,239635,0.89
15492,8080,46760,1754673,0.88
15493,8081,62610,1674279,0.92
15494,8083,11430,313951,0.89
15495,8084,8190,223128,0.9
15496,8085,27470,919414,0.93
15497,8086,9510,311344,0.85
15498,8087,27290,768400,0.84
15499,8088,28340,1050064,0.84
15500,8089,4420,117167,0.86
15501,8090,10390,324162,0.9
15502,8091,6580,211800,0.86
15503,8092,4580,144545,0.89
15504,8093,11000,237636,0.91
15505,8094,48340,1261306,0.9
15506,8096,40980,1163567,0.89
15507,8097,3900,111568,0.89
15508,8098,10720,342566,0.88
15509,8102,7780,80318,0.97
15510,8103,13280,133686,0.95
15511,8104,25900,221480,0.97
15512,8105,35040,319193,0.97
15513,8106,11300,345467,0.88
15514,8107,15540,367210,0.91
15515,8108,20910,810826,0.88
15516,8109,26540,655831,0.89
15517,8110,24760,380617,0.93
15518,8201,12520,311263,0.87
15519,8202,1270,119078,0.64
15520,8203,8450,338430,0.79
15521,8204,18540,606147,0.81
15522,8205,34140,881708,0.89
15523,8210,19510,571179,0.86
15524,8215,14700,378065,0.88
15525,8221,8790,447966,0.86
15526,8223,5050,181993,0.85
15527,8225,10480,328845,0.87
15528,8226,11990,596972,0.77
15529,8230,7270,252605,0.84
15530,8232,24950,297809,0.94
15531,8234,57940,1412113,0.9
15532,8241,1420,48694,0.83
15533,8242,4890,95412,0.86
15534,8243,1940,114504,0.66
15535,8244,11520,314189,0.85
15536,8247,760,77078,0.66
15537,8251,10670,215660,0.86
15538,8260,15080,386405,0.84
15539,8270,8590,213624,0.89
15540,8302,51270,840909,0.93
15541,8310,1850,46210,0.82
15542,8311,2410,46822,0.9
15543,8312,9940,225046,0.9
15544,8314,270,5663,0.89
15545,8317,1410,36637,0.88
15546,8318,14230,446265,0.88
15547,8319,1510,42658,0.87
15548,8322,12580,356373,0.91
15549,8323,950,26099,0.85
15550,8324,460,8853,0.91
15551,8326,2030,36205,0.93
15552,8327,890,17376,0.89
15553,8328,1550,36512,0.9
15554,8330,34120,830161,0.89
15555,8332,40530,847821,0.91
15556,8340,990,30930,0.84
15557,8341,1960,36290,0.91
15558,8343,5690,182171,0.88
15559,8344,7020,187245,0.89
15560,8345,840,16783,0.89
15561,8346,820,17214,0.9
15562,8348,320,7862,0.81
15563,8349,2000,35215,0.9
15564,8350,950,24631,0.88
15565,8353,620,15665,0.87
15566,8360,52480,869407,0.93
15567,8361,21360,675344,0.88
15568,8401,40970,508881,0.93
15569,8402,5600,380383,0.75
15570,8403,870,76945,0.7
15571,8406,9980,321261,0.83
15572,8501,8610,408454,0.87
15573,8502,15820,1019165,0.93
15574,8505,21730,748441,0.88
15575,8510,6520,363952,0.91
15576,8511,1170,33327,0.9
15577,8512,15250,758220,0.89
15578,8514,5760,253344,0.87
15579,8515,8380,324699,0.93
15580,8518,6950,197597,0.89
15581,8520,36060,1174185,0.91
