ZIPCODE,POPULATION,MEDIAN_INCOME,PER_UNDER_60
56315,1970,55774,0.862944162
56316,1670,33459,0.880239521
56318,1330,31163,0.864661654
56319,1730,55122,0.884393064
56320,10020,300088,0.883233533
56323,540,12589,0.851851852
56324,1240,37206,0.822580645
56326,1760,40148,0.869318182
56327,980,27760,0.846938776
56329,9400,209989,0.925531915
56330,2160,45216,0.916666667
56331,2540,62681,0.905511811
56332,1890,49782,0.873015873
56334,6750,201099,0.842962963
56336,1850,48646,0.843243243
56338,1850,43384,0.881081081
56339,1340,30107,0.873134328
56340,3130,68581,0.916932907
56342,2950,76037,0.810169492
56343,1070,26412,0.85046729
56345,16850,386064,0.881305638
56347,9300,154014,0.908602151
56349,1000,25661,0.88
56350,500,10132,0.82
56352,7290,150985,0.903978052
56353,11000,245328,0.901818182
56354,1700,50631,0.864705882
56355,720,17425,0.888888889
56357,1360,29404,0.911764706
56358,3750,75685,0.896
56359,3840,72872,0.880208333
56360,4660,103218,0.864806867
56361,2740,63218,0.861313869
56362,6960,187387,0.870689655
56364,6500,129226,0.909230769
56367,9150,242351,0.914754098
56368,5260,149143,0.876425856
56373,4020,92399,0.915422886
56374,10140,275979,0.890532544
56375,1030,26240,0.932038835
56377,26040,811873,0.921658986
56378,9590,225703,0.881126173
56379,20670,526103,0.907111756
56381,2890,75421,0.851211073
56382,1760,37560,0.903409091
56384,440,8399,0.863636364
56385,1150,26905,0.869565217
56386,690,19477,0.797101449
56387,9310,180770,0.889366273
56401,34260,807686,0.886164623
56425,10340,268738,0.873307544
56431,9080,236826,0.800660793
56433,1790,35053,0.832402235
56435,2730,57901,0.835164835
56437,1580,19202,0.930379747
56438,3550,67876,0.892957746
56440,1490,21771,0.88590604
56441,3390,72988,0.83480826
56442,2890,148652,0.747404844
56443,1510,46431,0.80794702
56444,3410,105930,0.80058651
56446,1780,32596,0.876404494
56447,1160,30828,0.775862069
56448,470,17479,0.70212766
56449,2050,49449,0.892682927
56450,1140,28798,0.754385965
56452,1880,67913,0.712765957
56453,900,14644,0.888888889
56455,2040,41011,0.887254902
56458,420,8523,0.833333333
56461,4010,87570,0.882793017
56464,5900,99781,0.894915254
56465,2490,79301,0.81124498
56466,3520,76729,0.863636364
56467,2920,76312,0.821917808
56468,5450,240026,0.822018349
56469,1040,24015,0.778846154
56470,11930,283252,0.84744342
56472,9700,247239,0.860824742
56473,4570,103910,0.897155361
56474,4960,103095,0.860887097
56475,1940,38796,0.896907216
56477,2850,50498,0.89122807
56479,5950,116068,0.885714286
56481,2350,43921,0.889361702
56482,7660,149955,0.882506527
56484,4230,120498,0.825059102
56501,19350,534263,0.867700258
56510,2710,62515,0.870848708
56511,2440,64881,0.864754098
56514,4960,120150,0.909274194
56515,3360,101800,0.773809524
56516,290,5577,0.862068966
56517,290,7778,0.862068966
56518,510,8416,0.921568627
56519,330,7380,0.878787879
56520,4470,114120,0.872483221
56521,870,16477,0.908045977
56522,750,14490,0.906666667
56523,610,14876,0.868852459
56524,750,22521,0.76
56527,1030,16761,0.902912621
56528,1810,47279,0.801104972
56529,5690,126014,0.915641476
56531,2380,63873,0.869747899
56533,430,8578,0.906976744
56534,1370,33406,0.846715328
56535,1500,36944,0.853333333
56536,550,15170,0.854545455
56537,21800,545735,0.854587156
56540,2250,61524,0.88
56542,3210,70257,0.872274143
56543,370,8309,0.864864865
56544,6500,143727,0.896923077
56545,750,17040,0.88
56546,350,9435,0.885714286
56547,3320,86342,0.915662651
56548,830,20219,0.891566265
56549,6400,171056,0.903125
56550,430,10107,0.860465116
56551,2510,50660,0.856573705
56552,450,10476,0.866666667
56553,290,8810,0.827586207
56554,3410,91154,0.865102639
56556,1240,25815,0.879032258
56557,3420,64925,0.906432749
56560,48140,1109889,0.909430827
56566,770,7548,0.948051948
56567,4060,78448,0.899014778
56569,1630,29202,0.895705521
56570,1410,32059,0.85106383
56571,2160,65427,0.810185185
56572,6930,164031,0.868686869
56573,8450,214228,0.882840237
56574,310,9371,0.870967742
56575,710,11411,0.845070423
56576,950,25430,0.810526316
56578,1000,28222,0.84
56579,1440,31421,0.888888889
56580,1700,41936,0.923529412
56581,260,6361,0.846153846
56584,1540,32929,0.857142857
56585,1250,30144,0.888
56586,2270,64093,0.837004405
56587,1740,50573,0.810344828
56588,570,13742,0.807017544
56589,2080,38084,0.875
56590,390,11637,0.846153846
56592,550,10095,0.890909091
56594,510,12661,0.882352941
56601,36220,902538,0.882661513
56621,5180,101067,0.88996139
56623,3050,82498,0.829508197
56626,470,5377,0.914893617
56627,200,4763,0.7
56628,1610,41675,0.801242236
56630,2930,49764,0.887372014
56633,6000,80464,0.921666667
56634,1800,39318,0.877777778
56636,5600,111834,0.866071429
56639,430,9808,0.837209302
56641,350,5312,0.857142857
56644,1070,21352,0.897196262
56646,410,8690,0.853658537
56647,810,17209,0.87654321
56649,9550,231658,0.842931937
56650,910,14950,0.89010989
56651,830,11035,0.903614458
56652,640,13777,0.890625
56653,1340,30062,0.850746269
56655,1570,45481,0.707006369
56657,380,12587,0.736842105
56660,280,4573,0.821428571
56661,950,19947,0.842105263
56662,500,17432,0.62
56667,770,16711,0.87012987
56669,340,9018,0.794117647
56672,1940,46341,0.804123711
56673,820,15894,0.902439024
56676,1830,40198,0.87431694
56678,1480,32479,0.885135135
56681,310,5887,0.870967742
56683,840,21000,0.869047619
56684,470,8954,0.829787234
56686,1000,20324,0.84
56701,14770,375980,0.88761002
56710,570,14409,0.894736842
56713,1140,31029,0.859649123
56714,1480,34701,0.898648649
56715,450,10016,0.866666667
56716,9560,224273,0.878661088
56721,12780,304310,0.906885759
56722,430,11099,0.860465116
56723,1260,35548,0.888888889
56725,1160,25157,0.896551724
56726,1800,40566,0.883333333
56727,750,17541,0.84
56728,1460,45165,0.821917808
56732,1240,25888,0.862903226
56733,490,13863,0.816326531
56734,440,9895,0.818181818
56735,1020,21982,0.862745098
56736,910,28958,0.791208791
56737,890,19006,0.853932584
56738,1640,36971,0.902439024
56742,1040,19182,0.894230769
56744,670,17112,0.910447761
56748,670,14300,0.880597015
56750,2840,68721,0.866197183
56751,7090,169887,0.891396333
56754,630,13847,0.888888889
56756,960,18060,0.927083333
56757,1040,27811,0.846153846
56758,410,10342,0.829268293
56759,390,7779,0.897435897
56760,490,11788,0.897959184
56761,470,10867,0.872340426
56762,3000,79937,0.876666667
56763,6120,227540,0.905228758
99999,37070,1352634,0.881845158
0,3346200,64101422,0.91734206
38601,2660,43392,0.921052632
38603,2790,44825,0.896057348
38606,19540,345455,0.925793245
38610,3660,52827,0.928961749
38611,19820,334817,0.918264379
38614,20270,270612,0.925012333
38617,810,7606,0.925925926
38618,13750,242366,0.912
38619,5540,73741,0.922382671
38620,4280,54706,0.936915888
38621,1540,14998,0.935064935
38625,1240,17313,0.943548387
38626,1090,22040,0.899082569
38627,1470,23794,0.931972789
38629,1910,27146,0.921465969
38632,36210,935605,0.917149959
38633,2630,36968,0.935361217
38635,15410,229350,0.916937054
38637,33080,443497,0.952237001
38641,2940,64159,0.911564626
38642,2780,40780,0.928057554
38643,2340,21416,0.935897436
38645,1540,25360,0.896103896
38646,3040,43463,0.911184211
38647,1220,16402,0.93442623
38650,4730,72086,0.938689218
38651,10650,266646,0.904225352
38652,20430,352165,0.923641703
38654,70250,1701851,0.919572954
38655,42630,1357335,0.9078114
38658,2700,41413,0.907407407
38659,3110,44317,0.92926045
38661,2040,34342,0.901960784
38663,13430,214237,0.930007446
38664,3600,36159,0.961111111
38665,3040,38968,0.953947368
38666,7650,97915,0.921568627
38668,16210,288476,0.921036397
38670,1280,11625,0.9375
38671,44740,725453,0.929593205
38672,19790,485436,0.932289035
38673,1460,29086,0.924657534
38674,1070,17849,0.91588785
38676,7760,92790,0.93814433
38680,8170,132696,0.937576499
38683,5280,72299,0.931818182
38685,1460,23562,0.904109589
38701,23940,345253,0.925229741
38703,14730,156935,0.928716904
38720,530,6566,0.924528302
38721,1230,16843,0.918699187
38725,900,15832,0.911111111
38726,480,5505,0.916666667
38730,2050,43078,0.912195122
38732,18820,365548,0.916578108
38736,580,7355,0.931034483
38737,3020,31348,0.92384106
38740,470,7354,0.914893617
38744,840,16516,0.904761905
38746,600,6034,0.916666667
38748,4070,61785,0.926289926
38751,13030,188442,0.927091328
38753,1420,27074,0.894366197
38754,1470,17589,0.931972789
38756,7090,111459,0.916784203
38759,1560,34672,0.916666667
38761,2220,23463,0.932432432
38762,2280,21104,0.907894737
38769,2450,28324,0.930612245
38771,3260,38789,0.929447853
38773,3300,40965,0.912121212
38774,2770,28469,0.938628159
38778,1630,18248,0.957055215
38801,33410,684367,0.922178988
38804,18860,485784,0.914634146
38821,13730,262113,0.909686817
38824,8670,139033,0.920415225
38826,6190,174494,0.906300485
38827,3420,53802,0.926900585
38828,5220,85576,0.9348659
38829,18460,301834,0.91928494
38833,2450,32256,0.934693878
38834,28710,518789,0.917102055
38838,1620,24207,0.913580247
38841,4080,54354,0.948529412
38843,11790,231700,0.912637829
38846,2260,33483,0.920353982
38847,3360,56743,0.916666667
38848,950,15643,0.936842105
38849,7210,123845,0.947295423
38850,3940,53479,0.936548223
38851,9770,157850,0.92221085
38852,9520,176279,0.899159664
38855,5490,91445,0.925318761
38856,1830,32643,0.912568306
38857,4900,88460,0.942857143
38858,7850,109999,0.935031847
38859,720,9976,0.916666667
38860,6670,84321,0.928035982
38862,2760,45596,0.90942029
38863,24790,386903,0.935054457
38864,1600,26525,0.91875
38865,5270,77921,0.924098672
38866,14970,338571,0.920507682
38868,6170,85385,0.933549433
38870,3140,54864,0.923566879
38871,2180,37777,0.912844037
38873,2890,46036,0.910034602
38876,1420,22973,0.915492958
38878,3360,45627,0.94047619
38901,20390,331525,0.921039725
38913,450,7162,0.888888889
38914,570,7705,0.912280702
38915,4310,61194,0.916473318
38916,5180,71797,0.915057915
38917,3460,73366,0.88150289
38920,660,8835,0.909090909
38921,5420,66683,0.929889299
38922,3550,49066,0.909859155
38923,1240,18921,0.903225806
38924,810,9805,0.925925926
38925,2370,34317,0.907172996
38927,1270,19632,0.905511811
38928,610,12309,0.93442623
38929,1300,20591,0.892307692
38930,26510,436492,0.929083365
38940,2550,39722,0.917647059
38941,4420,68578,0.936651584
38943,890,18579,0.887640449
38944,430,5700,0.906976744
38948,2220,33103,0.882882883
38949,310,4939,0.903225806
38950,270,3645,0.888888889
38951,1100,14223,0.918181818
38952,560,11291,0.928571429
38953,630,10950,0.888888889
38954,1560,15117,0.955128205
38961,1130,15867,0.911504425
38963,1830,17065,0.93989071
38965,10100,167776,0.900990099
38967,7540,117637,0.905835544
39038,6840,81976,0.932748538
39039,2670,52319,0.902621723
39040,3650,62214,0.906849315
39041,3820,63553,0.892670157
39042,43430,1066090,0.906055722
39044,4100,70830,0.909756098
39045,1650,17308,0.933333333
39046,34270,539942,0.938721914
39047,46490,1365054,0.905140891
39051,17840,268904,0.93161435
39054,630,7597,0.904761905
39056,31890,750890,0.904358733
39057,2940,34963,0.955782313
39059,13170,208381,0.912680334
39063,3830,37378,0.945169713
39066,4760,75509,0.903361345
39067,1430,21109,0.902097902
39069,5950,65967,0.931092437
39071,6550,166900,0.906870229
39073,23600,458924,0.911864407
39074,17200,225477,0.938953488
39078,980,12868,0.928571429
39079,1760,18333,0.926136364
39082,1390,22382,0.920863309
39083,11130,146842,0.922731357
39086,2360,20861,0.944915254
39090,14430,223002,0.916839917
39092,3620,51512,0.939226519
39094,4260,67516,0.927230047
39095,7670,85763,0.926988266
39096,1770,22070,0.920903955
39097,770,7496,0.935064935
39108,1940,32550,0.907216495
39110,61140,2530904,0.904972195
39111,10400,177742,0.914423077
39114,10720,179662,0.921641791
39116,2870,52520,0.919860627
39117,11780,167548,0.933786078
39119,6240,86436,0.929487179
39120,28600,514660,0.893356643
39140,2350,37363,0.910638298
39144,1210,11913,0.950413223
39145,6210,120952,0.914653784
39146,2980,35588,0.936241611
39149,1670,26254,0.916167665
39150,6110,76657,0.913256956
39152,1300,20119,0.915384615
39153,3740,64178,0.917112299
39154,9320,233183,0.864806867
39156,550,12572,0.927272727
39157,27070,1105278,0.898042113
39159,3110,45392,0.906752412
39160,3160,43189,0.936708861
39166,550,6192,0.909090909
39168,7110,108350,0.922644163
39169,3100,27236,0.951612903
39170,11160,259612,0.88172043
39175,5120,79394,0.900390625
39176,2200,33525,0.909090909
39179,1340,19640,0.917910448
39180,35790,682645,0.908913104
39183,16360,326723,0.902811736
39189,4300,51829,0.944186047
39191,9230,162749,0.923076923
39192,1670,24164,0.910179641
39194,18480,251933,0.932900433
39201,490,29623,0.897959184
39202,6310,181071,0.914421553
39203,4190,36271,0.947494033
39204,17460,144099,0.961053837
39206,26280,371652,0.915905632
39208,33490,590438,0.922066288
39209,29010,297341,0.934850052
39211,28000,1095151,0.898928571
39212,36540,422923,0.945812808
39213,22290,232143,0.916105877
39216,3650,163062,0.895890411
39218,8200,134578,0.926829268
39232,9470,387308,0.902851109
39272,17460,296432,0.941008018
39301,25430,420058,0.922139206
39305,21330,616081,0.888420066
39307,16420,183167,0.929963459
39320,1940,47045,0.896907216
39322,2160,30705,0.935185185
39323,1460,25141,0.917808219
39325,7310,170023,0.908344733
39326,650,10803,0.876923077
39327,4420,84265,0.914027149
39328,4520,63704,0.902654867
39330,3340,62985,0.919161677
39332,2100,40398,0.914285714
39335,3380,63075,0.884615385
39336,1560,20540,0.916666667
39337,1940,34600,0.902061856
39338,3500,53349,0.934285714
39339,16280,276248,0.903562654
39341,7740,91449,0.937984496
39342,2100,39472,0.928571429
39345,7110,103639,0.918424754
39346,2300,34601,0.904347826
39347,1410,24804,0.879432624
39348,760,6925,0.947368421
39350,28990,442368,0.931010693
39352,910,11139,0.923076923
39354,1840,28139,0.891304348
39355,7000,125629,0.895714286
39356,650,10363,0.892307692
39358,1410,20238,0.914893617
39360,4110,51983,0.931873479
39361,1380,21381,0.913043478
39362,3060,38922,0.941176471
39363,1690,22316,0.911242604
39364,3410,48917,0.91202346
39365,8590,135463,0.920838184
39366,1450,16995,0.931034483
39367,17000,287980,0.928235294
39401,39490,588234,0.932641175
39402,48100,1470519,0.913929314
39421,3310,48422,0.915407855
39422,6150,105444,0.923577236
39423,2650,37961,0.920754717
39425,1900,27890,0.921052632
39426,18940,377035,0.903907075
39427,1230,18187,0.910569106
39428,10410,161793,0.921229587
39429,17320,313581,0.916281755
39437,14650,283181,0.920819113
39439,5130,68089,0.927875244
39440,22160,306257,0.937274368
39443,25560,473357,0.909624413
39451,4680,81468,0.931623932
39452,32570,582744,0.928154744
39455,9260,150447,0.913606911
39456,1650,22755,0.933333333
39459,4210,68480,0.919239905
39461,620,12840,0.935483871
39462,1280,18020,0.9140625
39464,2460,43987,0.910569106
39465,27030,538225,0.92526822
39466,29970,496602,0.915248582
39470,12340,231513,0.90356564
39474,5950,80388,0.912605042
39475,15110,303831,0.921244209
39476,8620,137248,0.923433875
39478,2130,34012,0.920187793
39479,6640,132308,0.923192771
39480,2930,55094,0.901023891
39481,2040,39646,0.921568627
39482,13420,255362,0.937406855
39483,6500,96523,0.926153846
39501,23700,270124,0.937552743
39503,60640,1121529,0.924802111
39507,18180,426744,0.869086909
39520,14580,273863,0.900548697
39525,10530,308371,0.831908832
39530,8130,129264,0.899138991
39531,20010,387810,0.913543228
39532,37490,817310,0.910909576
39540,14460,271271,0.923928077
39553,20390,375004,0.914664051
39556,8120,140944,0.922413793
39560,20390,443851,0.885237862
39561,2360,36574,0.919491525
39562,18020,358902,0.90954495
39563,12870,200999,0.891219891
39564,49270,1262422,0.909884311
39565,23540,468614,0.922684792
39567,10630,241636,0.90780809
39571,16580,419691,0.896260555
39572,1270,20404,0.913385827
39573,9450,172867,0.913227513
39574,15950,268613,0.926018809
39576,6540,123685,0.909785933
39577,10650,181872,0.912676056
39581,13980,198028,0.939914163
39601,24910,455923,0.917703733
39629,7310,128617,0.924760602
39630,1010,11388,0.920792079
39631,3690,52048,0.918699187
39633,990,13296,0.909090909
39638,3420,47971,0.900584795
39641,4820,81248,0.917012448
39643,1520,20248,0.921052632
39645,5020,93467,0.890438247
39647,1220,22640,0.901639344
39648,22910,303471,0.92928852
39652,8180,109697,0.914425428
39653,3070,61767,0.889250814
39654,6490,111995,0.916795069
39656,850,13312,0.905882353
39657,2520,40597,0.900793651
